itemDescription,Member_number,Date
cereal,87,2036-07-20
potato chips,58,2024-09-08
salmon,91,2036-03-27
eggs,50,2030-09-23
butter,48,2025-03-29
beef,13,2031-03-15
chocolate,3,2025-11-21
potato chips,99,2024-06-28
beef,16,2036-01-09
ice cream,25,2031-06-10
butter,85,2035-05-08
salmon,66,2028-01-21
eggs,28,2023-05-21
olive oil,95,2035-05-01
salmon,23,2036-07-15
olive oil,43,2028-09-01
salmon,19,2034-08-16
salmon,65,2027-03-17
juice,4,2026-10-26
bread,84,2027-12-17
juice,89,2027-02-20
salmon,84,2033-04-24
olive oil,18,2024-11-18
milk,5,2024-02-28
onions,96,2032-12-08
cereal,87,2024-01-05
ice cream,16,2023-09-13
vinegar,35,2034-11-11
salmon,27,2023-08-16
ice cream,16,2036-07-16
ice cream,36,2034-09-19
eggs,27,2035-11-28
rice,50,2034-03-13
eggs,66,2024-12-12
soda,6,2023-11-23
chicken,19,2027-12-06
chicken,42,2028-01-08
potatoes,78,2027-06-01
cereal,58,2029-12-24
flour,97,2034-06-21
tomatoes,77,2035-04-02
juice,48,2024-12-15
beef,74,2028-11-29
juice,22,2036-05-25
vinegar,95,2031-01-09
juice,98,2035-11-03
vinegar,4,2025-03-12
juice,48,2025-08-18
potato chips,26,2025-02-20
potato chips,93,2032-02-01
salmon,75,2034-07-30
ice cream,84,2027-12-17
cookies,39,2032-04-09
potatoes,62,2035-05-20
juice,26,2030-03-01
chocolate,9,2024-09-24
potatoes,7,2034-06-24
rice,88,2035-06-27
ice cream,70,2029-11-13
potato chips,86,2023-08-04
potato chips,85,2034-10-10
eggs,73,2027-06-24
ice cream,96,2025-02-13
bananas,66,2030-07-19
vinegar,74,2035-11-06
juice,92,2036-06-17
yogurt,34,2024-10-10
flour,86,2025-02-03
cereal,61,2032-02-19
potato chips,25,2033-03-02
eggs,81,2023-08-27
chicken,99,2033-10-10
salmon,57,2027-02-22
vinegar,8,2032-05-26
beef,85,2027-11-06
cereal,93,2029-05-14
carrots,37,2026-07-30
sugar,67,2023-06-10
potatoes,64,2035-03-06
salmon,86,2025-07-27
flour,39,2025-04-14
chicken,99,2034-10-31
sugar,34,2035-03-01
beef,45,2035-01-04
olive oil,60,2031-04-04
potato chips,53,2031-09-27
juice,28,2026-04-09
soda,27,2026-03-05
potato chips,69,2026-10-10
rice,30,2030-03-13
vinegar,96,2032-03-26
olive oil,86,2031-11-19
eggs,3,2023-03-18
eggs,50,2033-06-05
rice,35,2025-04-30
chicken,40,2024-02-11
potato chips,23,2033-02-01
chocolate,96,2023-09-28
eggs,88,2026-01-09
beef,69,2031-10-11
potato chips,81,2024-04-14
juice,51,2025-05-06
olive oil,36,2028-10-10
milk,11,2035-09-11
olive oil,36,2035-04-07
chicken,40,2034-05-09
cookies,13,2033-12-29
vinegar,29,2032-12-01
chicken,70,2031-12-12
rice,10,2029-10-20
juice,5,2025-03-24
pasta,62,2035-08-21
chicken,32,2024-12-05
cereal,86,2034-01-27
olive oil,41,2025-01-19
cheese,12,2026-07-25
juice,40,2023-05-22
eggs,17,2024-11-03
milk,88,2030-03-11
juice,61,2024-03-30
apples,33,2034-06-30
salmon,77,2032-12-04
flour,41,2025-01-19
yogurt,86,2026-12-13
vinegar,21,2023-01-03
salmon,5,2035-08-05
eggs,9,2033-03-31
carrots,84,2025-09-13
milk,42,2027-06-18
olive oil,54,2034-10-28
flour,8,2032-10-10
bread,83,2024-04-06
ice cream,69,2023-10-18
juice,9,2025-09-23
olive oil,22,2031-05-15
eggs,3,2032-08-27
potato chips,9,2034-04-30
eggs,64,2023-09-04
eggs,73,2030-10-29
chicken,29,2036-02-15
apples,84,2028-09-23
potato chips,78,2026-08-07
salmon,72,2026-11-08
eggs,32,2034-03-29
eggs,78,2031-11-21
potato chips,19,2024-09-01
beef,72,2026-07-17
potato chips,77,2028-05-27
butter,84,2026-10-05
potato chips,75,2025-12-14
flour,9,2030-12-16
chicken,15,2027-11-09
eggs,20,2023-08-01
salmon,9,2026-03-07
vinegar,27,2024-05-22
chocolate,84,2025-02-10
olive oil,59,2033-08-09
chicken,52,2026-02-10
sugar,56,2028-05-01
sugar,21,2034-05-02
chocolate,97,2032-05-23
cheese,59,2032-09-17
eggs,76,2030-02-02
beef,87,2027-12-18
juice,6,2036-02-09
chicken,11,2031-03-31
olive oil,94,2031-06-22
milk,37,2030-10-15
bread,92,2033-02-06
eggs,77,2029-08-16
olive oil,63,2035-07-17
eggs,86,2032-05-12
yogurt,19,2030-07-23
onions,97,2029-04-05
chicken,48,2028-03-27
pasta,37,2026-02-20
juice,5,2024-03-07
eggs,27,2026-03-05
pasta,62,2025-07-26
juice,99,2023-08-21
milk,75,2033-10-15
salmon,72,2025-08-02
salmon,22,2023-03-14
cereal,78,2028-12-14
sugar,87,2028-12-22
beef,85,2030-02-14
tomatoes,26,2031-09-01
chicken,92,2030-05-10
juice,36,2025-11-06
pasta,87,2033-01-31
rice,86,2025-07-27
olive oil,54,2035-10-26
chicken,30,2030-04-15
pasta,98,2023-11-28
chocolate,37,2029-07-02
juice,82,2025-11-26
juice,53,2036-02-01
chicken,49,2029-06-25
chocolate,58,2029-12-24
cereal,51,2023-09-03
eggs,74,2035-12-20
potato chips,92,2028-12-07
cookies,51,2026-04-08
bread,95,2034-11-06
beef,79,2036-05-12
carrots,40,2023-05-22
vinegar,82,2031-02-27
vinegar,17,2024-01-02
rice,95,2024-09-05
juice,89,2023-08-02
juice,3,2024-06-09
flour,28,2023-05-21
eggs,75,2035-05-03
potato chips,91,2035-07-10
eggs,48,2026-07-07
potato chips,61,2030-09-25
potato chips,62,2023-08-26
olive oil,27,2025-03-15
juice,78,2025-10-07
juice,62,2027-04-07
rice,33,2034-02-03
rice,47,2024-06-14
cheese,53,2030-01-31
eggs,88,2027-06-30
cereal,83,2024-06-27
pasta,78,2024-11-13
vinegar,59,2028-10-17
chicken,80,2036-05-23
olive oil,94,2027-08-31
pasta,4,2033-05-28
yogurt,44,2025-06-06
juice,9,2029-09-01
potato chips,11,2036-09-06
yogurt,92,2023-01-02
cereal,45,2025-11-05
chocolate,34,2029-12-15
sugar,24,2030-12-13
chicken,98,2029-07-01
chicken,62,2023-01-20
butter,30,2030-04-15
rice,94,2030-09-14
juice,86,2026-12-13
potato chips,72,2028-02-27
rice,91,2034-05-31
juice,5,2025-10-02
juice,75,2025-03-17
vinegar,33,2028-07-01
milk,77,2034-01-23
juice,24,2034-02-14
beef,18,2031-10-22
chicken,99,2026-05-16
milk,83,2025-11-09
vinegar,55,2027-03-27
potato chips,88,2036-07-04
beef,58,2025-12-23
juice,27,2025-03-15
onions,27,2035-01-09
potato chips,71,2023-08-09
juice,95,2026-03-09
ice cream,55,2034-11-26
pasta,67,2032-08-01
juice,59,2033-08-09
eggs,37,2026-07-30
beef,41,2026-08-06
chicken,58,2029-09-30
ice cream,27,2028-10-29
chicken,20,2026-04-28
chicken,49,2030-01-24
cereal,95,2036-01-03
sugar,30,2027-06-22
eggs,97,2023-03-04
vinegar,85,2027-11-06
pasta,22,2027-11-03
potato chips,63,2034-03-23
rice,20,2029-04-26
chicken,10,2033-06-13
chicken,16,2035-04-14
juice,51,2033-04-28
milk,86,2031-09-04
pasta,95,2036-05-17
chicken,48,2025-03-29
eggs,37,2026-04-14
potato chips,36,2029-12-05
eggs,63,2033-06-16
salmon,10,2029-06-21
beef,37,2030-05-03
pasta,44,2028-10-11
pasta,45,2036-02-07
flour,8,2034-12-19
rice,14,2024-12-19
eggs,92,2025-10-01
eggs,84,2028-12-13
potato chips,68,2035-02-21
salmon,17,2024-08-28
potato chips,91,2028-02-02
vinegar,88,2032-06-01
eggs,10,2029-06-21
vinegar,74,2023-10-26
olive oil,19,2028-06-28
potato chips,84,2031-06-23
juice,10,2033-06-28
chicken,39,2024-04-23
eggs,37,2035-12-11
chicken,11,2029-06-02
potato chips,63,2036-05-05
rice,80,2035-01-22
tomatoes,64,2026-08-04
juice,81,2031-12-14
carrots,40,2031-07-17
pasta,53,2027-12-11
vinegar,61,2036-04-08
juice,17,2024-07-10
soda,39,2031-09-19
ice cream,68,2026-09-08
cheese,57,2034-07-31
olive oil,16,2036-01-09
yogurt,32,2034-03-29
chocolate,97,2030-02-06
potato chips,75,2026-06-28
potatoes,44,2024-05-09
flour,91,2026-08-21
chicken,65,2027-10-09
vinegar,69,2029-06-13
chicken,75,2030-05-15
beef,31,2027-05-16
cereal,34,2028-02-08
rice,31,2034-01-08
bread,75,2026-03-12
olive oil,4,2034-05-17
vinegar,38,2031-03-28
beef,17,2029-03-11
beef,3,2031-06-14
potato chips,39,2024-11-23
chicken,78,2031-10-15
juice,35,2023-01-08
beef,36,2029-03-17
eggs,77,2027-01-09
vinegar,29,2032-07-19
eggs,42,2027-06-18
milk,93,2031-08-12
chicken,4,2029-03-18
potato chips,22,2028-04-27
chocolate,68,2034-12-11
juice,78,2028-01-27
vinegar,4,2025-01-01
butter,85,2032-08-07
rice,46,2030-02-07
pasta,29,2031-12-09
potato chips,71,2030-04-28
salmon,70,2035-01-01
juice,21,2030-02-20
salmon,8,2034-05-12
salmon,29,2030-06-08
olive oil,59,2026-09-14
bread,12,2036-06-10
cereal,72,2028-02-19
flour,60,2029-01-26
potato chips,52,2030-10-11
chocolate,35,2030-11-18
butter,76,2034-10-09
bread,53,2030-02-11
juice,78,2031-04-12
ice cream,48,2028-03-27
rice,51,2035-04-18
onions,70,2030-05-02
ice cream,44,2026-01-10
carrots,35,2035-02-18
eggs,26,2027-08-17
juice,83,2032-09-26
butter,59,2028-11-22
potato chips,21,2025-09-15
chicken,5,2024-02-28
bread,87,2033-10-16
chocolate,55,2033-01-04
potato chips,81,2026-04-07
olive oil,27,2033-11-11
potato chips,56,2025-06-15
salmon,14,2023-03-15
bread,26,2029-01-12
salmon,48,2028-07-13
milk,17,2031-03-08
cereal,87,2036-07-20
milk,49,2033-07-26
pasta,5,2032-07-28
eggs,46,2026-09-12
pasta,14,2032-11-05
eggs,70,2029-07-31
chicken,19,2030-09-15
yogurt,40,2027-05-13
sugar,78,2032-08-08
juice,27,2026-02-16
bread,63,2027-08-25
pasta,24,2033-05-29
olive oil,63,2035-04-01
vinegar,64,2030-07-07
chicken,53,2033-06-29
chicken,43,2030-03-09
vinegar,44,2035-11-21
apples,43,2028-10-04
beef,80,2026-09-03
potato chips,89,2026-03-17
beef,89,2036-07-12
rice,29,2024-03-23
bread,13,2023-08-07
chicken,96,2031-05-27
chicken,46,2033-08-18
vinegar,27,2024-05-22
potato chips,39,2036-07-08
bread,4,2029-03-18
vinegar,88,2035-02-02
sugar,29,2025-10-30
juice,10,2028-05-17
olive oil,85,2029-06-20
cereal,16,2028-09-07
chicken,99,2036-04-27
beef,16,2032-01-29
cereal,11,2025-10-12
vinegar,7,2029-02-11
cereal,3,2033-06-30
yogurt,71,2033-08-28
salmon,20,2032-05-25
vinegar,1,2024-10-24
beef,43,2034-03-11
juice,56,2035-10-03
juice,52,2024-11-17
beef,83,2034-06-28
juice,78,2024-01-21
olive oil,67,2023-06-10
soda,57,2026-07-23
beef,15,2034-07-06
butter,87,2034-04-26
bread,39,2024-11-23
rice,5,2025-07-06
juice,41,2036-06-20
juice,81,2034-01-07
salmon,49,2033-07-26
bread,3,2030-03-21
chicken,10,2024-02-24
juice,71,2023-11-12
cereal,25,2026-01-29
pasta,83,2024-12-28
beef,79,2025-08-30
milk,31,2032-07-29
potato chips,35,2027-10-25
apples,77,2028-03-21
flour,64,2026-02-12
ice cream,67,2023-02-01
vinegar,79,2028-01-19
beef,38,2035-03-17
olive oil,7,2026-07-12
cookies,71,2030-10-09
yogurt,26,2025-02-20
pasta,29,2031-10-19
pasta,16,2032-01-29
salmon,50,2031-05-22
rice,12,2029-03-26
soda,30,2031-05-11
soda,45,2023-08-03
yogurt,98,2023-02-22
yogurt,98,2028-06-30
soda,4,2027-07-14
vinegar,26,2032-03-07
butter,17,2026-01-14
eggs,61,2025-12-15
flour,49,2033-07-26
vinegar,64,2026-02-03
tomatoes,4,2025-12-25
juice,77,2031-03-20
eggs,88,2028-02-17
eggs,62,2028-10-24
vinegar,94,2027-04-14
eggs,96,2032-03-26
juice,73,2035-12-13
beef,35,2033-07-30
potato chips,58,2027-09-08
ice cream,20,2033-10-30
eggs,72,2026-07-17
olive oil,68,2024-12-04
pasta,50,2035-09-26
beef,96,2036-07-23
cereal,18,2027-03-13
eggs,70,2025-10-05
olive oil,34,2026-11-15
salmon,95,2034-12-05
soda,7,2024-04-10
beef,51,2033-04-28
potato chips,82,2023-09-10
potato chips,25,2024-03-25
juice,20,2030-11-16
potato chips,57,2025-10-19
salmon,97,2030-12-21
olive oil,45,2024-01-31
salmon,46,2032-04-23
potato chips,39,2030-05-14
beef,80,2036-06-18
olive oil,97,2023-06-12
eggs,36,2028-03-02
juice,54,2033-11-28
ice cream,84,2031-10-20
beef,8,2034-12-19
vinegar,56,2024-12-14
vinegar,67,2028-11-13
soda,86,2035-05-21
vinegar,12,2035-09-30
chocolate,83,2023-08-05
salmon,38,2035-07-07
vinegar,90,2029-06-07
pasta,12,2024-07-27
sugar,31,2036-02-14
cheese,83,2027-07-26
cheese,81,2030-06-15
chicken,64,2027-01-12
juice,73,2035-01-02
butter,98,2032-10-09
olive oil,10,2023-02-11
chicken,56,2034-01-16
yogurt,81,2031-10-04
vinegar,77,2025-03-22
butter,45,2033-07-29
potato chips,58,2030-04-17
chicken,59,2033-08-09
juice,94,2027-04-14
beef,98,2034-01-26
yogurt,67,2032-10-16
potato chips,89,2035-02-20
cereal,50,2032-05-08
vinegar,58,2028-01-07
vinegar,45,2034-06-13
juice,61,2027-12-15
eggs,44,2025-06-06
butter,15,2029-10-11
vinegar,42,2035-10-10
chocolate,38,2023-11-21
potato chips,23,2029-09-24
chicken,46,2026-12-04
flour,88,2027-11-11
rice,56,2027-10-29
flour,4,2032-07-06
eggs,9,2025-10-31
vinegar,47,2026-10-28
potato chips,99,2024-08-21
bananas,7,2030-08-25
vinegar,7,2030-09-27
chicken,74,2032-06-05
olive oil,11,2030-09-20
vinegar,9,2030-06-23
flour,97,2032-05-23
juice,82,2030-08-26
juice,36,2023-07-26
potato chips,27,2025-03-15
salmon,47,2033-12-16
beef,60,2031-03-13
juice,63,2024-11-30
chocolate,49,2034-01-02
rice,54,2034-10-28
olive oil,81,2032-01-13
beef,92,2024-07-07
juice,75,2032-12-27
juice,28,2028-03-18
bananas,19,2033-01-15
butter,20,2026-07-20
chicken,44,2035-03-31
rice,48,2034-11-16
vinegar,72,2034-08-24
soda,83,2034-09-12
beef,35,2025-03-23
juice,8,2029-06-22
rice,14,2034-07-07
cereal,5,2024-02-28
salmon,47,2026-02-08
juice,17,2024-08-28
olive oil,5,2029-08-11
juice,47,2032-08-18
pasta,97,2031-08-17
eggs,42,2027-06-18
chocolate,13,2025-06-27
eggs,84,2033-04-24
yogurt,84,2028-05-20
potatoes,97,2024-03-09
ice cream,13,2025-06-27
butter,17,2032-09-02
pasta,95,2025-12-16
chocolate,88,2028-06-24
salmon,51,2025-05-06
eggs,14,2034-11-13
vinegar,86,2029-11-28
eggs,5,2023-05-31
rice,27,2025-01-08
salmon,54,2027-07-27
sugar,67,2035-06-14
chicken,35,2032-11-07
vinegar,38,2031-03-29
eggs,6,2029-02-14
pasta,13,2025-09-14
milk,50,2023-04-02
beef,97,2034-03-08
chicken,41,2027-12-24
vinegar,74,2025-02-21
chicken,78,2027-10-20
juice,55,2034-08-23
eggs,42,2033-12-10
butter,72,2023-10-22
eggs,27,2035-11-28
olive oil,68,2027-10-27
chicken,92,2031-02-16
yogurt,33,2024-02-01
rice,12,2023-12-21
potato chips,73,2030-06-30
chicken,33,2032-11-16
rice,34,2034-04-11
cookies,48,2031-04-14
juice,29,2030-05-28
beef,22,2030-12-28
yogurt,91,2028-02-02
olive oil,5,2033-07-10
potato chips,70,2026-10-23
chicken,32,2024-11-15
bread,36,2025-06-23
cereal,11,2029-04-07
sugar,5,2024-02-28
milk,31,2028-05-28
eggs,92,2033-02-06
cereal,51,2034-08-04
eggs,91,2028-02-02
rice,4,2029-03-18
apples,99,2036-07-25
vinegar,38,2028-01-28
pasta,47,2035-07-06
vinegar,59,2026-08-15
potato chips,65,2027-01-07
apples,98,2034-11-04
beef,67,2031-07-26
butter,38,2025-05-23
salmon,61,2034-07-21
salmon,98,2029-07-10
vinegar,5,2029-06-28
rice,40,2027-05-13
juice,9,2027-03-04
cereal,78,2033-03-27
potato chips,99,2034-10-31
juice,54,2029-03-29
eggs,87,2023-06-06
yogurt,31,2034-07-16
bread,5,2035-02-25
flour,55,2024-07-28
pasta,72,2023-04-26
vinegar,96,2032-06-13
beef,68,2033-02-17
carrots,22,2026-02-23
chicken,89,2035-02-20
eggs,34,2031-12-02
tomatoes,49,2028-06-05
chicken,36,2030-07-12
vinegar,44,2028-11-11
flour,79,2025-05-22
bananas,38,2023-11-13
eggs,65,2030-08-06
eggs,78,2026-05-17
bread,85,2029-09-14
potato chips,71,2033-11-17
potato chips,49,2028-06-05
olive oil,2,2034-07-24
chicken,5,2025-03-24
salmon,55,2030-04-16
chocolate,13,2031-05-26
pasta,45,2023-07-31
chocolate,85,2032-01-22
rice,29,2034-08-13
sugar,18,2028-07-23
pasta,72,2023-10-22
bananas,58,2025-07-01
bread,39,2032-05-06
bananas,89,2034-05-14
butter,56,2035-06-08
ice cream,52,2036-08-06
vinegar,87,2024-01-05
potato chips,80,2026-09-03
beef,57,2032-06-19
salmon,13,2029-05-03
salmon,58,2025-12-23
chocolate,80,2030-12-10
olive oil,9,2024-09-09
rice,69,2029-02-12
beef,66,2029-09-03
yogurt,11,2033-05-16
olive oil,36,2030-04-22
olive oil,71,2030-10-22
juice,34,2029-01-15
salmon,40,2026-12-21
eggs,84,2027-07-18
potato chips,81,2026-03-03
potato chips,68,2030-03-10
eggs,58,2034-06-10
rice,73,2033-03-25
butter,88,2028-04-26
onions,13,2035-04-08
olive oil,13,2035-07-29
eggs,73,2027-08-16
eggs,97,2034-03-08
cereal,92,2034-09-20
potatoes,56,2030-06-05
juice,22,2035-11-02
yogurt,27,2024-05-22
juice,1,2024-07-16
rice,48,2033-11-06
cereal,9,2024-09-24
potato chips,82,2033-05-10
pasta,53,2027-03-05
cereal,94,2029-07-20
eggs,6,2025-07-12
juice,2,2023-02-20
yogurt,25,2025-03-13
chicken,48,2035-04-28
salmon,21,2032-05-29
potato chips,67,2023-01-17
rice,11,2028-08-10
chicken,62,2029-07-13
juice,20,2030-03-26
ice cream,45,2024-08-12
beef,64,2030-07-07
yogurt,99,2034-02-21
olive oil,96,2036-02-19
juice,77,2023-05-10
pasta,54,2024-08-26
chocolate,51,2026-01-25
bread,18,2028-10-31
pasta,53,2023-08-20
potato chips,93,2032-01-28
chicken,24,2033-05-29
eggs,82,2031-07-04
juice,74,2032-01-15
yogurt,19,2030-09-15
cereal,45,2036-07-14
butter,58,2027-04-17
cereal,40,2033-02-12
flour,10,2028-04-17
rice,47,2035-09-13
milk,35,2033-07-30
potato chips,18,2024-01-16
chocolate,40,2024-11-14
beef,12,2031-08-02
ice cream,78,2032-08-16
beef,85,2033-03-17
pasta,26,2026-09-19
apples,55,2033-01-04
flour,9,2032-06-09
milk,53,2027-07-15
eggs,79,2026-11-19
juice,24,2034-08-28
sugar,85,2032-02-07
soda,91,2023-05-27
olive oil,59,2033-08-09
chocolate,58,2028-01-23
potatoes,5,2025-06-03
chocolate,3,2036-03-07
juice,39,2028-01-12
eggs,8,2034-05-12
olive oil,50,2032-03-17
juice,69,2029-06-13
vinegar,99,2027-02-04
beef,71,2030-10-22
eggs,6,2023-11-23
eggs,59,2031-03-24
sugar,45,2027-12-01
vinegar,15,2031-05-24
olive oil,17,2023-06-08
salmon,86,2031-08-28
olive oil,61,2036-09-05
beef,45,2025-11-05
beef,96,2030-05-24
onions,16,2030-11-10
juice,50,2032-05-08
soda,73,2030-10-29
cereal,42,2023-08-19
cookies,35,2028-07-31
juice,45,2033-07-29
potato chips,5,2032-09-24
beef,75,2025-11-16
rice,46,2029-09-12
eggs,11,2030-09-20
salmon,68,2029-07-29
pasta,97,2028-09-27
milk,17,2026-09-06
soda,76,2031-11-27
vinegar,90,2030-09-11
cereal,34,2032-04-19
chicken,66,2032-05-24
cereal,52,2027-10-13
chicken,12,2023-03-22
pasta,66,2025-05-18
cereal,1,2029-06-10
beef,92,2034-09-20
juice,46,2036-08-26
olive oil,93,2033-10-14
soda,23,2030-05-22
salmon,95,2035-08-25
rice,54,2023-11-26
salmon,9,2024-11-04
pasta,15,2029-01-06
juice,84,2035-03-11
bread,50,2031-01-11
olive oil,51,2023-05-13
potato chips,94,2023-09-23
potato chips,62,2035-12-27
ice cream,72,2031-02-25
flour,99,2027-02-04
yogurt,83,2030-08-13
potatoes,36,2030-03-18
chicken,94,2023-09-23
cereal,55,2023-04-17
tomatoes,78,2032-08-16
pasta,46,2036-08-26
pasta,8,2035-07-19
juice,19,2029-11-08
rice,20,2033-10-30
cheese,67,2027-11-27
cereal,83,2028-06-25
vinegar,18,2024-11-18
potato chips,58,2028-04-28
ice cream,20,2035-03-12
pasta,7,2025-02-24
milk,45,2023-05-18
juice,52,2035-11-18
juice,68,2035-02-21
butter,47,2031-02-28
olive oil,40,2027-05-13
pasta,47,2033-12-16
juice,26,2031-04-13
chicken,70,2033-03-09
beef,19,2032-05-19
juice,75,2025-11-07
beef,60,2029-12-20
vinegar,40,2028-11-28
salmon,94,2031-09-16
flour,77,2025-02-01
yogurt,88,2035-07-27
pasta,46,2029-03-05
salmon,12,2033-09-20
potato chips,53,2027-03-05
eggs,7,2026-07-24
chicken,97,2036-05-11
beef,16,2031-08-06
juice,65,2032-04-24
butter,92,2030-05-04
eggs,25,2023-12-30
eggs,36,2033-01-25
sugar,95,2034-05-20
chocolate,96,2027-09-27
bread,38,2031-12-06
juice,58,2032-12-25
salmon,32,2023-01-04
sugar,51,2033-05-18
butter,71,2029-04-16
ice cream,3,2030-03-21
chicken,79,2029-04-19
chicken,99,2030-12-01
chocolate,43,2035-08-31
potato chips,67,2028-01-11
potatoes,46,2034-11-03
cereal,71,2025-07-08
apples,78,2027-11-29
potato chips,69,2031-10-24
pasta,71,2033-11-17
potatoes,12,2028-11-12
juice,31,2031-12-21
potato chips,93,2026-09-20
pasta,7,2031-07-05
sugar,63,2028-06-04
beef,47,2024-08-05
juice,29,2033-01-08
soda,26,2036-09-03
eggs,88,2035-02-02
eggs,74,2028-11-20
chocolate,26,2032-07-26
salmon,9,2034-07-01
chicken,10,2030-02-01
butter,9,2029-09-01
butter,13,2034-08-05
eggs,24,2033-12-19
bread,27,2024-08-17
pasta,56,2025-03-18
juice,10,2029-09-17
vinegar,99,2025-05-31
chicken,68,2026-02-22
ice cream,26,2034-03-20
salmon,22,2032-02-11
potato chips,35,2023-01-08
pasta,55,2031-09-29
rice,41,2032-04-26
potatoes,37,2032-07-01
potatoes,46,2029-09-12
chicken,41,2025-01-19
vinegar,22,2030-12-08
bananas,55,2024-07-28
salmon,41,2027-12-07
beef,5,2024-02-28
eggs,7,2027-12-20
tomatoes,58,2034-06-15
sugar,30,2030-04-15
chicken,45,2035-04-26
vinegar,34,2034-07-19
yogurt,45,2032-08-13
cereal,46,2025-08-29
chicken,63,2024-07-03
flour,8,2023-01-14
vinegar,55,2031-08-15
eggs,29,2030-06-08
eggs,34,2029-01-15
rice,82,2027-04-01
milk,40,2031-07-17
rice,72,2026-10-15
milk,48,2035-04-05
cereal,46,2027-01-28
chocolate,42,2027-06-18
sugar,84,2026-10-02
potato chips,59,2029-05-20
sugar,66,2028-08-15
sugar,42,2032-12-06
carrots,5,2025-06-03
chocolate,82,2033-09-16
cereal,50,2024-10-28
olive oil,36,2033-01-25
yogurt,9,2029-09-11
juice,62,2023-08-30
cereal,42,2027-06-18
chicken,7,2032-09-28
potato chips,75,2033-07-11
olive oil,28,2029-08-21
ice cream,39,2027-11-23
potato chips,77,2028-12-24
onions,26,2028-09-08
milk,63,2027-07-02
yogurt,29,2027-12-19
butter,20,2034-06-05
soda,66,2033-06-11
yogurt,77,2026-08-20
salmon,9,2024-10-04
vinegar,74,2028-11-29
vinegar,6,2026-08-13
eggs,98,2029-08-15
beef,3,2026-12-01
ice cream,67,2023-03-29
cereal,98,2023-02-22
juice,48,2024-02-25
flour,2,2028-02-11
chocolate,64,2029-04-29
ice cream,91,2027-12-08
sugar,6,2034-04-23
juice,43,2024-05-12
olive oil,62,2024-10-12
olive oil,53,2030-02-11
potato chips,95,2031-01-09
sugar,90,2030-02-15
beef,79,2030-09-02
potato chips,39,2036-07-08
ice cream,18,2032-04-13
chicken,34,2028-09-06
ice cream,98,2035-08-22
juice,24,2023-01-22
olive oil,5,2031-05-28
soda,19,2026-01-11
juice,66,2027-07-03
ice cream,22,2027-06-08
soda,77,2035-02-27
eggs,25,2027-11-22
potato chips,3,2023-02-06
salmon,73,2034-11-10
ice cream,19,2032-09-11
vinegar,45,2024-01-31
juice,29,2024-03-23
sugar,43,2028-09-01
rice,60,2028-04-08
salmon,20,2032-06-18
butter,25,2031-05-19
cereal,26,2033-09-18
cereal,66,2031-05-12
tomatoes,78,2025-09-07
juice,28,2030-09-29
juice,52,2024-11-17
soda,67,2030-05-30
chocolate,18,2028-10-31
potato chips,43,2030-03-09
potato chips,96,2035-03-25
beef,4,2027-08-03
bread,18,2035-11-22
juice,41,2029-08-03
cereal,32,2036-01-28
olive oil,89,2029-11-17
rice,94,2023-10-25
potato chips,47,2031-02-28
beef,8,2030-01-27
pasta,79,2032-12-17
juice,67,2023-01-17
yogurt,54,2036-08-08
soda,66,2030-08-19
butter,37,2030-07-31
juice,8,2030-11-01
chocolate,5,2036-05-09
juice,36,2029-06-15
yogurt,89,2032-12-10
vinegar,10,2029-10-20
juice,15,2031-01-28
olive oil,72,2031-02-25
juice,42,2024-11-19
yogurt,55,2032-01-14
chicken,57,2028-06-27
rice,88,2033-07-19
ice cream,31,2035-03-13
chocolate,64,2026-02-03
rice,34,2023-03-21
cereal,95,2026-03-26
olive oil,91,2035-07-10
flour,17,2026-01-14
olive oil,23,2026-02-17
yogurt,28,2026-01-15
beef,22,2025-05-26
chicken,24,2033-12-19
salmon,18,2035-02-14
ice cream,90,2024-07-08
rice,34,2023-08-14
cookies,84,2025-10-11
eggs,71,2023-10-09
rice,5,2035-05-07
salmon,51,2034-05-15
pasta,24,2023-01-22
cereal,34,2031-12-08
sugar,40,2031-07-17
sugar,31,2036-02-14
beef,51,2026-12-16
vinegar,28,2026-02-01
juice,87,2024-06-04
eggs,75,2036-03-06
eggs,29,2027-12-19
sugar,54,2024-08-15
yogurt,39,2027-02-07
chicken,63,2024-11-30
olive oil,51,2026-12-16
potato chips,65,2033-08-01
onions,6,2033-03-07
chicken,31,2026-11-18
milk,43,2024-05-12
