itemDescription,Member_number,Date
onions,6,2023-05-28
sugar,38,2031-03-28
rice,21,2035-05-15
carrots,94,2030-01-11
sugar,53,2033-07-16
milk,36,2032-11-17
butter,86,2032-06-04
potatoes,98,2036-04-09
butter,40,2024-02-11
tomatoes,37,2024-11-27
bread,73,2033-10-07
sugar,33,2024-02-01
cereal,9,2024-11-04
yogurt,80,2036-07-27
butter,2,2030-05-08
milk,9,2030-06-23
chocolate,59,2029-04-22
flour,35,2035-11-13
milk,13,2031-09-15
tomatoes,28,2027-05-22
soda,34,2025-11-25
milk,75,2026-08-30
bread,79,2023-07-01
sugar,36,2035-05-12
butter,65,2026-09-26
cookies,40,2033-02-12
cereal,65,2030-02-24
cereal,38,2031-12-06
bread,81,2031-05-08
yogurt,26,2030-04-24
yogurt,99,2036-01-12
apples,47,2031-12-30
butter,94,2027-10-01
cereal,6,2024-04-15
butter,21,2026-06-07
juice,34,2034-08-30
cereal,20,2031-08-01
ice cream,26,2030-07-20
butter,94,2031-06-22
chocolate,42,2024-05-18
milk,68,2027-05-24
sugar,96,2034-07-11
potatoes,66,2033-06-11
sugar,72,2026-11-08
yogurt,71,2035-10-24
flour,67,2023-06-10
sugar,39,2025-06-21
flour,18,2035-11-22
milk,64,2034-12-15
soda,93,2030-01-26
milk,92,2023-01-02
bread,1,2031-07-13
chicken,50,2026-12-07
cereal,28,2035-05-19
soda,62,2031-03-10
milk,22,2028-03-05
flour,72,2026-07-17
ice cream,78,2026-08-07
ice cream,36,2029-09-18
soda,85,2035-05-08
cereal,58,2029-09-30
chocolate,16,2028-04-01
bread,14,2030-07-14
juice,17,2032-09-02
chocolate,60,2031-03-26
ice cream,76,2028-06-22
ice cream,33,2036-01-16
flour,31,2023-07-16
yogurt,80,2027-09-04
cookies,14,2026-03-19
ice cream,11,2024-06-07
cereal,42,2023-08-19
sugar,28,2028-09-21
chicken,25,2033-08-03
carrots,62,2027-07-19
chocolate,86,2028-05-26
chocolate,54,2035-12-31
cereal,49,2031-05-16
butter,86,2034-01-27
soda,53,2030-11-05
carrots,8,2023-10-04
cereal,66,2031-05-07
cereal,19,2030-07-23
chicken,91,2026-01-23
flour,37,2026-03-21
cookies,68,2035-05-31
bread,85,2035-04-29
sugar,14,2029-12-27
cereal,91,2028-07-25
bananas,41,2027-02-13
yogurt,68,2035-05-31
ice cream,28,2030-04-26
milk,32,2033-03-19
tomatoes,33,2033-12-09
soda,27,2023-08-16
sugar,85,2029-09-14
butter,36,2034-08-08
sugar,44,2027-05-30
chocolate,28,2026-05-21
cereal,62,2035-12-27
onions,68,2030-03-10
chocolate,46,2027-01-28
sugar,93,2028-09-09
ice cream,41,2031-11-25
chocolate,87,2024-01-29
milk,57,2027-05-21
flour,20,2024-07-29
eggs,1,2034-11-07
cheese,67,2023-03-29
potatoes,80,2026-11-11
cheese,5,2024-03-07
sugar,9,2032-06-09
potatoes,12,2031-04-18
soda,17,2035-06-15
cookies,62,2024-07-04
flour,78,2031-11-11
chocolate,92,2035-06-26
ice cream,37,2034-02-19
ice cream,56,2030-06-05
yogurt,57,2033-11-24
cereal,62,2034-12-28
soda,82,2031-07-04
bananas,95,2026-03-01
eggs,10,2033-06-26
soda,99,2027-02-04
potatoes,26,2026-09-19
pasta,27,2036-06-03
potatoes,38,2036-05-08
sugar,29,2024-03-23
cereal,95,2033-09-13
cereal,50,2030-05-29
pasta,62,2023-06-01
bread,40,2036-04-21
sugar,25,2026-01-29
onions,36,2029-03-17
carrots,38,2026-02-25
butter,78,2034-09-24
yogurt,13,2026-07-08
onions,13,2029-10-21
bread,96,2034-12-13
cookies,97,2029-11-30
sugar,24,2034-08-28
pasta,61,2025-02-27
soda,9,2024-03-04
chicken,94,2030-01-11
carrots,41,2036-06-20
apples,44,2032-03-09
potatoes,40,2026-06-30
butter,88,2032-04-11
flour,79,2034-08-26
butter,75,2024-07-02
cereal,51,2023-09-03
cereal,18,2032-04-10
soda,10,2033-11-22
pasta,60,2026-11-24
bread,34,2036-05-10
yogurt,12,2028-11-06
chicken,76,2034-04-01
bananas,67,2035-12-05
cereal,45,2033-07-29
onions,20,2023-08-01
chocolate,30,2034-05-18
butter,5,2029-10-04
chocolate,26,2034-09-10
soda,45,2023-05-30
soda,49,2032-06-16
pasta,46,2026-12-04
milk,37,2031-01-13
sugar,20,2030-01-21
chocolate,20,2033-10-30
bread,15,2027-11-26
flour,56,2026-04-21
cereal,30,2027-04-28
cereal,66,2030-09-24
cookies,29,2032-07-19
bananas,59,2033-05-15
chocolate,57,2034-05-24
bread,15,2027-11-09
yogurt,55,2024-02-12
flour,61,2024-03-30
chocolate,28,2035-09-19
cheese,4,2033-05-28
cereal,18,2032-08-14
onions,54,2025-08-07
potatoes,51,2034-01-17
potatoes,72,2025-10-21
flour,70,2023-02-14
butter,61,2031-04-25
butter,75,2034-02-17
cookies,92,2031-03-09
tomatoes,74,2026-08-05
sugar,13,2027-02-09
eggs,86,2026-12-13
butter,78,2031-11-11
yogurt,96,2034-04-09
bread,62,2025-06-08
flour,62,2027-04-07
chocolate,50,2023-07-23
butter,58,2036-07-28
sugar,27,2026-03-05
flour,86,2032-08-09
cereal,8,2034-07-12
chicken,48,2024-09-07
ice cream,8,2029-08-08
potatoes,35,2032-11-21
milk,95,2025-12-16
potatoes,8,2025-11-13
cereal,85,2032-03-23
cheese,56,2034-12-17
soda,73,2032-11-03
yogurt,90,2029-01-22
potatoes,12,2031-04-18
pasta,77,2033-10-22
juice,87,2024-06-04
cereal,83,2028-06-25
milk,23,2024-06-25
pasta,8,2033-03-20
butter,93,2031-09-02
sugar,20,2028-12-15
bananas,61,2031-04-25
soda,93,2031-09-02
cereal,15,2031-03-23
eggs,1,2028-09-15
yogurt,51,2023-10-30
chocolate,46,2027-03-20
yogurt,9,2027-07-07
cereal,77,2029-08-16
chocolate,18,2032-04-13
bread,56,2032-09-18
cereal,59,2023-11-02
cereal,57,2030-05-07
yogurt,66,2023-10-17
butter,99,2030-12-01
apples,66,2034-02-11
chocolate,10,2035-12-24
soda,58,2031-10-03
cookies,86,2023-02-27
chocolate,43,2024-06-24
cereal,47,2033-06-09
chocolate,80,2033-10-23
onions,45,2026-02-05
cereal,11,2032-08-05
flour,19,2030-09-15
ice cream,29,2023-08-12
juice,22,2028-03-05
yogurt,78,2034-11-29
bread,22,2032-02-11
apples,98,2031-05-13
ice cream,58,2035-05-14
soda,70,2026-09-05
cookies,47,2024-06-14
sugar,28,2034-10-29
cheese,4,2027-08-03
sugar,7,2036-05-04
apples,51,2031-06-03
milk,61,2033-09-01
sugar,7,2026-07-12
flour,32,2036-01-28
cookies,5,2033-11-16
onions,93,2032-02-01
milk,51,2031-05-25
butter,16,2024-01-19
cereal,85,2035-07-22
apples,39,2025-06-21
milk,71,2023-08-09
cereal,24,2036-07-29
apples,12,2035-02-22
ice cream,9,2029-07-11
butter,20,2028-12-15
rice,34,2025-03-20
rice,58,2031-03-11
cereal,44,2023-12-24
cereal,37,2030-12-31
bread,78,2036-04-24
cereal,20,2030-03-26
sugar,62,2023-01-20
butter,85,2033-03-17
cereal,11,2027-03-21
cereal,49,2031-01-06
yogurt,55,2034-11-26
onions,59,2032-08-22
cereal,80,2023-12-11
cereal,66,2032-01-30
bananas,31,2029-07-07
ice cream,32,2028-10-02
sugar,15,2023-03-28
chocolate,13,2030-07-22
milk,36,2025-06-23
cereal,20,2035-03-12
bananas,35,2029-08-12
soda,34,2025-07-04
flour,39,2023-12-22
butter,41,2034-06-17
milk,90,2025-03-05
cereal,56,2024-05-30
cereal,78,2029-09-26
flour,9,2029-10-26
flour,33,2031-10-06
cheese,20,2032-11-25
potatoes,63,2029-01-08
butter,64,2028-01-09
bread,28,2034-10-29
carrots,26,2029-01-12
cereal,2,2026-06-26
ice cream,69,2036-01-26
carrots,50,2029-04-12
sugar,55,2031-09-14
milk,46,2030-02-07
apples,22,2030-07-11
cereal,43,2030-05-09
butter,12,2023-01-06
butter,33,2031-03-27
soda,91,2028-02-02
juice,62,2034-03-30
soda,39,2028-11-16
ice cream,41,2023-12-23
apples,31,2033-01-17
cereal,25,2031-02-06
milk,87,2035-06-24
chocolate,58,2035-12-26
cereal,10,2026-08-18
cheese,80,2027-06-27
bread,64,2034-12-15
cereal,64,2031-12-15
butter,47,2031-02-28
yogurt,87,2035-08-23
chocolate,64,2026-08-25
sugar,7,2026-03-16
sugar,7,2030-09-27
flour,29,2031-08-04
flour,71,2033-05-12
onions,72,2028-04-23
butter,50,2025-08-06
flour,33,2028-08-04
soda,88,2028-06-09
milk,14,2024-03-08
chocolate,68,2031-05-30
milk,40,2034-10-26
carrots,97,2034-12-07
cheese,95,2023-12-03
apples,88,2025-07-28
yogurt,30,2026-07-03
bread,9,2024-09-24
butter,85,2023-04-23
chocolate,21,2026-04-05
rice,14,2024-12-19
cheese,11,2030-01-28
ice cream,26,2027-08-17
yogurt,80,2023-12-11
ice cream,69,2026-01-19
flour,67,2024-06-23
sugar,70,2034-07-26
ice cream,76,2023-07-06
milk,79,2026-07-21
rice,98,2030-02-21
potatoes,29,2024-11-22
cereal,99,2025-12-29
flour,24,2034-08-28
chocolate,41,2023-12-27
juice,4,2025-01-01
bread,35,2028-07-31
butter,10,2036-02-08
chicken,2,2025-07-05
bread,30,2023-05-02
milk,7,2034-01-15
milk,46,2031-11-18
milk,85,2035-10-14
bread,48,2030-02-05
tomatoes,98,2023-11-28
chicken,60,2036-07-09
sugar,12,2036-08-21
apples,96,2029-01-24
chocolate,8,2034-12-19
sugar,98,2029-08-15
cereal,36,2031-05-21
ice cream,96,2036-07-31
eggs,71,2033-06-12
butter,45,2032-03-04
potatoes,72,2028-11-26
bread,75,2024-07-02
bread,57,2025-08-16
cereal,8,2036-02-03
sugar,8,2036-07-02
butter,32,2026-11-23
cereal,69,2024-08-23
tomatoes,86,2026-01-04
cereal,30,2031-08-31
cereal,18,2035-06-20
onions,22,2025-05-09
apples,50,2031-01-11
cereal,99,2033-08-19
bread,84,2024-03-24
cereal,70,2035-09-02
bread,68,2036-07-22
cheese,52,2026-12-27
bread,61,2031-04-25
apples,25,2025-03-13
chocolate,49,2036-05-13
bananas,60,2025-12-05
cereal,63,2033-06-16
chocolate,81,2030-08-14
apples,99,2036-07-25
sugar,56,2030-10-27
soda,9,2023-05-06
chocolate,64,2026-02-03
sugar,1,2023-02-12
ice cream,55,2024-12-31
cereal,41,2023-12-27
onions,86,2027-01-11
bread,24,2024-03-11
chocolate,10,2034-02-07
tomatoes,63,2033-01-30
chocolate,14,2030-04-01
juice,57,2023-04-18
tomatoes,65,2027-06-16
yogurt,29,2030-06-03
cheese,6,2029-02-14
milk,80,2024-05-25
juice,91,2024-05-07
flour,76,2034-04-28
apples,12,2029-03-30
sugar,46,2025-08-29
chocolate,58,2034-05-19
cereal,86,2029-07-12
ice cream,4,2035-01-03
onions,1,2027-01-13
butter,96,2031-11-06
cheese,29,2024-06-02
chicken,92,2029-06-27
tomatoes,95,2036-05-17
rice,20,2033-10-30
chocolate,47,2032-03-13
sugar,64,2023-03-20
butter,68,2031-05-31
chocolate,50,2030-11-28
butter,50,2030-09-23
ice cream,16,2028-10-08
sugar,36,2034-08-08
flour,46,2030-02-07
yogurt,22,2032-04-28
butter,35,2025-04-17
ice cream,87,2029-10-06
apples,20,2029-04-25
butter,39,2026-09-18
flour,63,2023-08-23
soda,97,2036-05-11
yogurt,96,2034-04-09
milk,36,2032-05-03
carrots,81,2032-06-25
butter,40,2034-04-05
ice cream,52,2028-09-24
chocolate,76,2028-02-21
cereal,4,2027-03-06
ice cream,36,2025-08-17
chocolate,35,2033-06-21
apples,39,2033-02-11
butter,33,2024-02-01
potatoes,9,2027-08-12
bananas,50,2027-04-26
bread,12,2027-06-21
soda,61,2025-05-15
juice,1,2025-12-10
butter,59,2035-12-07
cereal,75,2033-10-15
butter,7,2036-05-04
cereal,80,2035-02-23
milk,78,2029-09-26
apples,5,2032-09-24
yogurt,81,2032-06-25
bananas,97,2028-07-27
flour,96,2031-11-15
sugar,7,2028-06-03
ice cream,52,2032-09-27
bananas,96,2029-05-02
sugar,26,2036-09-03
soda,60,2025-12-05
cookies,89,2036-05-31
bread,32,2028-10-02
chocolate,34,2028-09-19
potatoes,9,2035-01-16
sugar,85,2030-02-08
bread,80,2029-02-01
eggs,24,2031-09-25
ice cream,68,2024-12-04
milk,54,2025-11-11
butter,66,2032-01-30
potatoes,27,2031-11-09
milk,54,2024-12-13
rice,48,2033-11-06
juice,84,2028-09-23
soda,77,2025-03-22
flour,40,2032-12-03
flour,44,2029-08-14
chocolate,38,2023-11-13
chocolate,82,2032-09-12
pasta,57,2025-08-22
yogurt,28,2030-11-19
yogurt,48,2023-10-31
onions,72,2027-08-20
cereal,67,2036-08-18
cookies,58,2027-09-08
apples,57,2025-10-19
ice cream,71,2034-10-18
bread,93,2026-09-20
ice cream,59,2036-04-18
butter,42,2032-12-06
ice cream,5,2030-01-13
sugar,65,2023-08-25
sugar,80,2031-12-26
cookies,47,2032-12-09
potatoes,93,2032-10-24
yogurt,80,2034-04-14
cereal,13,2035-07-29
cereal,90,2024-07-19
pasta,3,2031-06-14
carrots,82,2035-03-19
juice,71,2033-06-12
ice cream,91,2023-05-27
soda,61,2032-06-23
chicken,71,2035-05-26
flour,10,2033-11-22
bread,53,2033-06-20
yogurt,37,2031-01-13
sugar,42,2027-10-11
cereal,22,2034-04-20
ice cream,28,2030-11-19
juice,72,2028-04-23
chocolate,52,2024-01-15
chicken,4,2027-03-06
pasta,79,2035-11-19
cheese,12,2031-04-18
flour,15,2035-06-05
carrots,4,2031-03-01
butter,35,2034-12-16
chocolate,82,2026-09-01
flour,18,2029-06-08
bread,85,2025-10-18
ice cream,11,2030-04-12
yogurt,79,2032-12-17
milk,72,2025-08-02
ice cream,33,2024-01-03
yogurt,75,2035-12-12
chocolate,96,2025-04-13
apples,46,2035-02-03
eggs,57,2028-06-16
cookies,44,2023-12-24
cereal,44,2023-05-20
flour,46,2027-12-22
carrots,94,2029-09-07
eggs,35,2026-01-24
chocolate,45,2034-06-13
ice cream,62,2023-01-20
cereal,59,2031-05-10
juice,89,2030-04-03
ice cream,71,2033-11-17
sugar,70,2026-10-23
sugar,96,2032-02-27
cereal,87,2034-08-10
sugar,38,2031-12-06
rice,44,2035-03-31
ice cream,7,2031-07-05
flour,9,2031-08-18
bananas,69,2033-05-03
milk,28,2036-06-02
cheese,3,2030-08-15
soda,60,2032-12-12
cheese,61,2024-08-16
apples,42,2027-10-11
ice cream,33,2023-02-26
pasta,41,2027-12-12
yogurt,94,2029-02-17
carrots,24,2033-10-02
butter,87,2025-06-26
eggs,92,2027-07-09
sugar,72,2026-07-17
sugar,9,2031-03-16
soda,55,2031-09-09
apples,9,2027-10-14
soda,82,2034-02-20
sugar,26,2033-09-06
chocolate,9,2030-07-08
ice cream,64,2026-08-25
flour,61,2035-11-24
sugar,31,2027-11-21
ice cream,64,2035-06-29
chocolate,76,2035-07-09
chicken,91,2035-07-10
butter,28,2026-06-09
cereal,26,2030-11-20
rice,12,2031-09-07
juice,74,2028-09-29
cookies,13,2030-05-06
onions,83,2034-01-21
eggs,78,2034-08-17
cereal,41,2032-08-29
potatoes,40,2034-05-09
ice cream,77,2024-05-21
soda,33,2032-11-16
sugar,55,2034-09-02
bread,76,2028-04-25
bananas,17,2026-09-06
bread,49,2030-06-22
soda,35,2029-11-22
soda,89,2023-03-01
rice,59,2029-12-01
bread,46,2027-03-20
sugar,20,2030-01-21
chocolate,57,2028-12-06
butter,14,2030-04-01
ice cream,46,2032-04-23
ice cream,24,2035-05-29
chicken,31,2024-08-24
milk,6,2034-06-19
carrots,93,2024-07-21
milk,52,2023-11-29
chocolate,31,2029-06-19
cereal,31,2029-07-07
sugar,66,2030-02-16
sugar,43,2026-08-02
soda,77,2031-06-17
eggs,68,2027-01-01
soda,7,2031-11-07
juice,68,2029-12-16
bread,28,2028-09-21
sugar,27,2036-08-30
yogurt,59,2036-03-18
eggs,79,2033-12-28
yogurt,84,2028-12-13
ice cream,24,2035-05-29
milk,18,2026-07-29
cereal,12,2023-03-22
eggs,98,2034-01-26
pasta,49,2033-08-13
cereal,27,2024-09-21
sugar,30,2024-03-16
cookies,41,2025-01-19
flour,20,2030-01-21
cookies,56,2030-12-19
sugar,71,2023-08-09
chocolate,23,2023-10-29
cereal,68,2028-09-26
sugar,19,2029-10-17
soda,35,2026-05-27
cereal,79,2029-11-15
butter,87,2024-01-05
sugar,60,2031-03-13
butter,79,2036-05-12
butter,75,2036-06-06
soda,71,2033-05-12
bread,51,2030-01-16
yogurt,95,2025-12-16
flour,27,2035-06-28
rice,73,2028-01-17
milk,39,2024-11-23
onions,30,2030-03-13
butter,28,2026-01-15
soda,69,2029-06-13
yogurt,10,2027-02-28
yogurt,23,2032-01-03
sugar,77,2024-10-11
cereal,11,2024-06-07
onions,5,2024-02-10
sugar,26,2031-10-17
sugar,4,2028-07-30
sugar,30,2024-08-01
eggs,45,2033-07-29
cookies,49,2034-10-13
soda,83,2023-07-30
sugar,89,2023-04-21
flour,62,2025-09-28
onions,93,2032-10-24
soda,35,2030-06-17
ice cream,96,2025-04-13
sugar,19,2029-12-04
cookies,32,2028-07-28
bread,53,2027-09-19
butter,32,2036-01-28
flour,19,2028-12-23
ice cream,85,2028-08-14
butter,17,2026-11-09
yogurt,60,2028-04-08
flour,9,2032-06-09
sugar,31,2028-03-04
chocolate,98,2034-01-26
yogurt,68,2026-02-22
cereal,40,2027-05-02
milk,29,2027-12-19
cereal,15,2023-02-16
potatoes,26,2031-10-17
ice cream,84,2031-01-25
pasta,51,2024-09-11
chocolate,99,2034-02-21
soda,45,2036-06-08
butter,84,2027-06-20
milk,94,2029-07-20
butter,25,2033-03-02
eggs,65,2034-11-22
butter,4,2033-05-28
cereal,86,2026-04-02
soda,69,2030-10-25
ice cream,93,2035-08-12
chocolate,7,2026-03-16
sugar,41,2033-03-13
bread,26,2026-07-13
milk,65,2024-06-06
cheese,66,2024-02-15
cereal,51,2030-02-23
yogurt,94,2029-09-07
sugar,44,2024-03-15
yogurt,75,2026-03-20
bread,45,2032-08-13
butter,29,2026-01-20
yogurt,35,2025-04-17
cereal,71,2033-11-17
yogurt,49,2033-10-11
juice,68,2031-05-31
flour,60,2029-04-14
chocolate,30,2028-01-31
cereal,64,2033-09-22
yogurt,20,2026-06-15
onions,4,2026-10-22
cheese,3,2025-05-25
juice,85,2023-06-26
yogurt,40,2027-05-13
cookies,13,2031-09-05
chocolate,68,2032-11-11
potatoes,36,2033-05-26
soda,8,2033-03-20
cereal,95,2031-01-09
juice,72,2025-01-24
milk,48,2025-04-06
yogurt,8,2030-01-27
bread,27,2026-03-05
carrots,24,2028-10-15
bread,42,2034-08-22
cereal,31,2025-10-24
cereal,59,2026-08-15
chocolate,57,2026-03-14
cereal,16,2036-08-29
milk,63,2033-01-30
milk,73,2028-01-04
cheese,63,2036-05-05
flour,94,2023-01-13
cheese,88,2029-04-17
cereal,69,2035-11-07
butter,18,2035-12-03
cereal,51,2029-11-21
cereal,19,2027-03-25
flour,71,2030-10-09
sugar,58,2028-01-07
chocolate,24,2034-02-26
bread,41,2027-12-07
bread,34,2031-10-08
chocolate,98,2029-07-01
soda,94,2035-10-17
yogurt,59,2033-08-09
cheese,74,2023-05-25
potatoes,8,2033-06-04
cereal,97,2025-07-13
bananas,79,2034-07-04
bananas,86,2030-03-16
soda,61,2024-08-16
cereal,78,2030-06-13
bread,64,2028-01-09
carrots,34,2023-03-21
cereal,99,2029-05-16
chicken,53,2036-05-02
potatoes,54,2025-06-20
soda,72,2035-12-14
soda,52,2034-06-23
chocolate,46,2028-09-30
soda,27,2023-08-16
sugar,84,2026-01-22
butter,97,2028-08-19
sugar,74,2035-11-06
sugar,81,2035-07-28
yogurt,7,2027-03-01
yogurt,20,2027-07-10
sugar,94,2029-06-01
milk,20,2032-06-02
chocolate,95,2034-11-06
flour,60,2035-08-01
cereal,17,2026-09-16
eggs,97,2025-12-07
butter,9,2035-04-13
cereal,48,2031-04-19
juice,85,2035-05-08
butter,72,2026-11-08
chocolate,44,2023-01-21
soda,92,2032-06-21
flour,8,2030-11-01
apples,12,2032-06-20
sugar,74,2035-12-20
chocolate,88,2030-11-27
yogurt,54,2028-01-05
milk,67,2033-05-05
butter,53,2036-02-01
tomatoes,75,2033-03-08
soda,41,2027-09-29
cereal,44,2031-11-02
soda,26,2033-10-21
soda,81,2033-03-30
flour,76,2023-07-06
onions,10,2035-12-24
butter,7,2032-09-28
soda,96,2036-07-31
chicken,12,2026-05-26
eggs,79,2033-12-28
sugar,28,2024-08-09
juice,37,2035-12-11
bread,97,2029-07-23
milk,85,2033-03-06
soda,96,2025-04-13
butter,40,2028-11-28
ice cream,12,2031-04-18
bread,21,2029-10-02
sugar,30,2023-01-05
sugar,31,2023-03-03
bread,35,2030-10-07
ice cream,36,2025-03-30
cereal,74,2024-05-02
sugar,14,2024-01-28
bread,5,2027-07-25
juice,17,2024-07-13
chocolate,95,2034-05-20
butter,66,2023-11-25
cereal,94,2036-02-21
milk,18,2032-04-10
bread,6,2025-09-21
yogurt,80,2029-02-01
yogurt,67,2035-06-14
flour,41,2028-02-24
butter,32,2023-01-04
potatoes,21,2035-05-15
ice cream,62,2035-12-27
ice cream,74,2033-03-22
yogurt,21,2029-01-02
flour,38,2023-11-21
cereal,79,2028-06-18
yogurt,37,2023-04-08
yogurt,92,2024-06-17
cereal,38,2026-04-16
flour,81,2034-12-20
soda,72,2024-07-31
carrots,66,2028-01-14
ice cream,92,2036-06-17
chocolate,20,2025-04-24
cereal,82,2033-09-16
butter,64,2023-04-07
cereal,20,2027-06-05
butter,72,2032-12-02
milk,13,2033-05-24
eggs,67,2032-10-16
yogurt,1,2035-04-30
chocolate,92,2034-06-22
ice cream,18,2031-10-22
bananas,26,2036-09-03
chicken,34,2033-12-20
bread,48,2030-03-12
chocolate,37,2035-12-11
milk,86,2027-01-11
tomatoes,17,2035-10-27
cheese,84,2026-06-10
juice,72,2032-07-05
cookies,63,2026-01-07
sugar,17,2029-04-20
ice cream,18,2035-06-20
tomatoes,39,2028-11-16
flour,8,2025-11-13
ice cream,83,2035-01-13
yogurt,69,2025-06-14
sugar,14,2036-01-06
bananas,96,2027-07-17
milk,7,2025-04-18
chocolate,65,2023-08-25
juice,10,2029-09-17
yogurt,20,2034-06-05
bread,2,2031-02-21
butter,73,2035-08-29
juice,5,2025-10-29
bread,73,2032-07-07
cookies,19,2023-03-06
chocolate,59,2034-03-10
sugar,55,2034-08-23
butter,90,2024-05-13
butter,2,2023-04-29
cereal,81,2024-04-28
yogurt,85,2032-08-07
chocolate,40,2024-03-05
bread,69,2024-08-23
flour,71,2033-08-28
yogurt,89,2023-04-21
milk,31,2034-01-08
bread,94,2023-10-25
ice cream,6,2030-03-06
soda,35,2031-07-29
yogurt,84,2026-10-02
bread,36,2032-11-17
sugar,55,2024-02-12
butter,87,2035-08-23
juice,71,2033-12-22
flour,6,2034-04-25
milk,80,2025-12-18
sugar,23,2030-09-05
cereal,13,2034-08-05
sugar,79,2036-03-12
bananas,11,2030-12-05
ice cream,82,2032-09-12
cereal,42,2034-05-10
rice,13,2024-01-22
flour,83,2024-03-27
pasta,57,2030-05-07
ice cream,16,2036-01-09
flour,42,2023-03-08
chocolate,70,2031-12-12
soda,72,2033-07-08
chicken,75,2034-01-25
juice,83,2024-10-01
flour,51,2025-01-05
yogurt,20,2030-01-21
yogurt,73,2032-04-25
chocolate,5,2024-02-10
apples,77,2028-03-21
soda,42,2032-12-06
ice cream,21,2029-02-16
ice cream,93,2032-01-28
bananas,30,2034-04-08
flour,10,2033-06-26
tomatoes,90,2027-06-25
pasta,64,2025-05-11
butter,4,2027-03-06
butter,12,2025-02-11
sugar,8,2034-12-19
juice,41,2031-12-25
ice cream,45,2028-08-07
sugar,94,2029-07-20
bread,24,2035-05-29
cereal,78,2031-08-16
yogurt,62,2035-03-18
eggs,30,2030-09-06
flour,62,2034-12-28
potatoes,16,2026-03-18
sugar,26,2030-03-01
cereal,38,2034-08-01
ice cream,72,2023-12-12
apples,12,2026-07-25
butter,99,2027-02-04
ice cream,5,2030-01-13
flour,28,2035-09-05
sugar,42,2026-03-23
ice cream,30,2024-03-16
eggs,67,2028-10-25
sugar,66,2023-10-17
butter,9,2029-10-26
cereal,21,2028-06-15
cereal,36,2032-10-31
butter,26,2033-09-06
yogurt,59,2031-05-10
soda,13,2027-10-10
yogurt,98,2031-06-07
butter,66,2031-06-24
butter,34,2032-04-19
ice cream,45,2033-05-14
pasta,27,2035-01-09
flour,25,2033-03-02
bread,22,2029-07-30
eggs,45,2036-06-08
flour,26,2027-08-17
ice cream,66,2035-10-02
cereal,97,2023-06-12
ice cream,3,2030-10-13
flour,18,2031-03-21
ice cream,80,2032-06-27
sugar,24,2028-05-19
chocolate,17,2024-07-13
yogurt,38,2023-07-14
cheese,48,2027-09-07
bananas,99,2030-12-01
chocolate,5,2030-07-24
bread,63,2027-11-19
flour,88,2032-07-02
pasta,18,2035-11-22
butter,58,2028-01-07
milk,56,2025-03-18
soda,94,2035-03-30
bananas,44,2027-05-30
soda,33,2036-01-16
chocolate,99,2025-10-22
yogurt,39,2024-06-01
juice,72,2034-10-08
flour,34,2027-05-05
soda,70,2033-03-09
ice cream,41,2027-02-26
chicken,74,2031-10-28
flour,57,2033-12-25
bread,80,2036-07-27
onions,1,2027-07-01
onions,31,2035-03-13
sugar,63,2029-01-29
apples,9,2027-10-14
butter,33,2028-04-29
chocolate,90,2033-11-26
onions,52,2024-01-15
rice,73,2036-01-27
apples,50,2035-04-21
flour,10,2035-12-24
bread,86,2029-11-28
flour,27,2030-04-14
cereal,39,2033-02-11
ice cream,67,2035-01-27
cereal,74,2031-09-03
milk,20,2028-05-25
soda,99,2031-11-17
flour,64,2036-01-20
ice cream,94,2034-09-22
bread,29,2032-01-02
yogurt,91,2035-07-10
eggs,20,2029-04-26
milk,52,2033-01-27
chicken,34,2027-05-05
cereal,83,2035-11-23
sugar,83,2023-08-05
ice cream,44,2033-04-19
yogurt,7,2027-03-01
cereal,64,2023-09-04
eggs,87,2035-10-30
onions,7,2034-01-15
milk,10,2023-08-13
yogurt,6,2026-08-13
chocolate,27,2024-03-22
sugar,39,2029-05-04
cereal,15,2028-11-03
yogurt,88,2024-09-10
rice,29,2030-12-04
chocolate,32,2035-03-05
yogurt,57,2023-03-30
cheese,37,2032-03-30
sugar,67,2025-09-01
eggs,16,2036-08-29
onions,69,2033-01-29
soda,15,2031-01-28
yogurt,64,2025-05-11
chocolate,58,2034-06-10
yogurt,4,2029-03-19
ice cream,84,2031-01-25
butter,10,2033-06-27
juice,75,2028-07-11
tomatoes,51,2023-07-21
potatoes,84,2024-01-26
cereal,23,2023-06-29
yogurt,87,2030-12-02
cereal,45,2027-04-22
butter,80,2031-01-30
cereal,60,2033-03-01
yogurt,40,2026-06-30
soda,98,2025-02-04
bread,46,2033-02-03
yogurt,42,2033-12-01
sugar,61,2031-04-25
butter,92,2027-04-19
butter,63,2023-08-23
yogurt,22,2030-07-11
juice,85,2029-09-14
