itemDescription,Member_number,Date
carrots,23,2026-01-31
bread,86,2030-05-13
eggs,94,2036-02-21
cookies,37,2027-07-13
cheese,35,2030-06-17
apples,53,2028-06-07
bread,73,2033-10-07
carrots,39,2032-05-06
apples,63,2029-01-08
bread,40,2023-07-25
apples,86,2034-01-27
chocolate,94,2024-04-16
potatoes,71,2032-11-06
yogurt,85,2026-11-13
chicken,60,2030-10-03
apples,86,2029-06-26
cheese,68,2025-11-12
juice,45,2027-09-18
eggs,75,2033-07-12
juice,80,2032-07-14
chocolate,10,2026-05-19
cereal,57,2028-06-27
cookies,6,2035-08-08
milk,71,2033-12-22
carrots,12,2026-05-26
cookies,80,2023-12-11
ice cream,18,2024-08-30
cereal,11,2031-07-18
bread,45,2032-08-13
juice,71,2030-12-06
apples,77,2028-03-21
potatoes,36,2030-03-18
cheese,90,2033-11-26
cheese,83,2027-07-26
eggs,4,2034-09-30
potatoes,56,2025-03-18
tomatoes,77,2025-02-01
rice,5,2028-02-13
milk,18,2027-12-31
carrots,66,2032-06-03
milk,7,2025-03-03
bananas,41,2025-02-12
pasta,50,2028-03-28
rice,79,2033-09-03
carrots,60,2029-03-02
juice,11,2027-01-18
soda,23,2032-09-10
soda,70,2031-09-11
eggs,64,2023-11-08
juice,38,2031-03-28
ice cream,57,2031-12-23
tomatoes,51,2028-09-22
yogurt,6,2030-10-23
milk,71,2035-02-05
milk,41,2026-08-06
onions,42,2033-02-13
pasta,70,2027-08-14
cereal,85,2035-05-08
potatoes,39,2032-05-06
cheese,12,2031-04-18
bananas,59,2027-03-23
rice,35,2033-06-21
chocolate,65,2032-10-05
chocolate,37,2023-09-27
eggs,38,2024-07-05
apples,51,2031-08-20
chocolate,21,2031-12-04
carrots,92,2030-10-16
cereal,40,2024-03-05
apples,27,2036-08-30
milk,71,2033-11-17
bread,54,2030-07-25
bread,87,2035-08-15
onions,79,2035-12-06
juice,94,2031-01-08
juice,93,2031-08-12
onions,60,2025-01-26
cookies,34,2033-04-08
cheese,92,2030-07-27
yogurt,10,2025-03-11
onions,48,2023-10-31
bread,13,2023-08-07
juice,82,2025-08-31
soda,45,2024-08-12
eggs,53,2028-06-07
pasta,62,2031-02-14
chocolate,26,2030-08-04
chicken,84,2034-02-02
onions,81,2030-08-14
carrots,61,2027-12-15
yogurt,32,2024-12-05
milk,32,2026-08-08
potatoes,84,2028-12-13
cereal,26,2034-03-20
pasta,48,2028-03-27
cookies,32,2033-08-24
milk,97,2029-12-07
milk,22,2033-01-06
carrots,58,2030-04-17
potatoes,67,2023-03-29
potatoes,65,2030-08-06
chocolate,59,2034-09-14
rice,98,2028-06-30
chicken,43,2029-09-05
onions,45,2035-01-04
ice cream,85,2034-08-27
carrots,64,2033-12-06
tomatoes,30,2027-01-06
chicken,11,2026-10-30
cereal,89,2036-02-24
onions,74,2036-02-05
tomatoes,18,2029-04-01
yogurt,74,2034-10-06
milk,35,2030-06-17
pasta,12,2033-09-20
eggs,58,2030-04-20
cereal,27,2025-04-23
yogurt,84,2028-05-20
bananas,86,2034-01-27
ice cream,37,2030-05-16
cheese,79,2027-05-06
rice,42,2024-10-31
chocolate,59,2030-09-07
ice cream,21,2026-06-07
chocolate,57,2023-03-30
pasta,21,2029-12-14
bread,93,2029-11-25
potatoes,59,2029-05-20
rice,71,2028-02-05
onions,68,2023-12-17
soda,18,2029-06-08
apples,37,2028-03-03
bananas,38,2033-01-21
milk,9,2023-06-16
pasta,55,2025-05-14
potatoes,75,2025-11-16
pasta,41,2028-02-23
pasta,79,2034-07-04
onions,35,2027-10-25
cookies,88,2028-06-09
onions,70,2032-05-05
pasta,36,2034-06-27
ice cream,45,2023-08-03
milk,6,2030-10-23
bananas,89,2036-02-29
bananas,57,2023-07-19
soda,57,2023-07-19
yogurt,67,2023-06-10
chicken,61,2030-10-31
eggs,60,2033-12-14
cookies,12,2033-02-19
eggs,61,2025-12-19
potatoes,2,2033-07-04
onions,49,2029-04-03
eggs,5,2031-02-24
bread,58,2034-07-25
rice,87,2024-05-23
cookies,94,2023-10-25
milk,58,2029-07-15
milk,54,2028-07-29
pasta,82,2028-02-12
carrots,85,2023-04-23
chicken,4,2031-03-01
eggs,87,2028-12-22
soda,15,2025-01-30
soda,2,2031-07-01
potatoes,6,2024-04-15
yogurt,18,2032-03-31
tomatoes,54,2025-06-20
potatoes,43,2024-06-24
bread,69,2031-10-24
yogurt,57,2028-03-11
cereal,22,2025-06-04
rice,22,2029-09-04
bananas,64,2024-09-20
cereal,48,2029-09-16
carrots,74,2025-02-21
potatoes,3,2026-08-27
milk,88,2031-10-12
apples,23,2024-06-25
juice,94,2029-07-20
onions,62,2029-01-31
tomatoes,92,2028-05-13
ice cream,62,2023-01-20
cheese,48,2033-11-06
juice,62,2024-11-11
chocolate,32,2033-03-12
apples,14,2026-07-09
ice cream,55,2024-12-31
bread,60,2036-01-25
pasta,5,2025-02-26
chicken,5,2023-05-31
pasta,31,2025-10-24
rice,11,2028-08-26
pasta,86,2030-11-02
cheese,68,2031-05-31
apples,24,2026-11-10
bananas,22,2031-05-15
cookies,63,2026-01-07
tomatoes,77,2030-03-29
eggs,37,2030-09-16
apples,28,2030-11-19
yogurt,87,2028-04-21
milk,86,2029-03-12
apples,67,2026-09-24
yogurt,89,2034-11-28
juice,58,2026-05-24
potatoes,39,2024-11-23
carrots,76,2033-11-29
cookies,32,2035-03-05
bananas,41,2033-12-18
bananas,47,2033-09-24
potatoes,14,2030-07-14
bread,13,2032-10-29
cheese,21,2028-08-01
bananas,85,2028-08-14
apples,5,2033-11-16
cheese,68,2023-12-17
juice,78,2034-11-29
rice,44,2025-06-06
chicken,74,2025-02-21
chocolate,72,2035-12-14
cheese,53,2023-06-05
soda,39,2033-01-28
chocolate,66,2031-03-07
pasta,87,2036-02-17
cereal,82,2030-03-05
cheese,26,2023-01-26
rice,28,2024-08-09
pasta,85,2027-11-06
pasta,43,2024-05-12
tomatoes,64,2035-06-09
potatoes,54,2025-06-20
yogurt,37,2036-08-12
yogurt,33,2034-06-30
soda,61,2029-02-28
ice cream,22,2029-09-04
apples,2,2031-01-24
juice,25,2023-03-12
yogurt,86,2033-10-06
yogurt,39,2031-09-06
pasta,13,2030-07-22
pasta,22,2032-05-02
cookies,59,2034-09-14
chocolate,36,2035-04-07
onions,31,2025-12-11
bread,77,2028-12-24
bananas,47,2031-02-28
yogurt,78,2023-05-03
chicken,86,2036-06-19
rice,64,2035-06-09
pasta,70,2025-10-10
bread,78,2027-10-20
eggs,94,2034-09-06
onions,92,2034-01-24
cereal,58,2027-04-17
soda,70,2026-10-23
soda,53,2023-08-20
onions,66,2028-08-29
cheese,62,2033-12-23
cheese,1,2023-11-06
cookies,3,2027-02-12
apples,30,2028-01-31
cereal,48,2032-02-08
juice,77,2031-06-08
milk,70,2033-04-23
eggs,53,2031-09-27
onions,60,2025-12-27
chocolate,43,2030-04-18
onions,19,2031-02-01
bread,48,2027-08-15
chocolate,93,2033-10-14
chicken,79,2029-03-07
pasta,96,2025-04-13
cheese,49,2029-06-25
cookies,31,2034-07-16
apples,71,2025-01-15
bread,80,2026-10-11
potatoes,28,2028-09-21
milk,95,2027-01-14
potatoes,10,2028-04-17
tomatoes,11,2025-05-29
chocolate,21,2026-04-05
eggs,12,2034-07-14
milk,44,2030-06-21
bread,53,2023-08-20
cheese,78,2030-12-27
soda,89,2034-05-14
cereal,87,2034-01-10
ice cream,18,2035-06-20
bread,69,2024-08-23
eggs,10,2035-05-18
chocolate,83,2035-10-19
ice cream,44,2032-02-05
chicken,45,2036-07-14
rice,87,2024-12-06
potatoes,54,2026-05-25
potatoes,43,2032-07-17
chicken,75,2023-03-02
cereal,29,2027-06-12
ice cream,67,2035-01-27
potatoes,78,2029-05-21
bananas,65,2027-06-16
yogurt,31,2025-12-11
bread,58,2023-11-30
carrots,83,2031-06-04
chicken,64,2036-06-07
cereal,15,2029-01-06
chicken,83,2034-09-12
chocolate,30,2027-10-05
milk,16,2024-08-22
ice cream,44,2026-01-10
chocolate,1,2035-04-30
milk,25,2035-05-28
bread,7,2030-02-19
tomatoes,4,2034-05-17
potatoes,12,2035-02-22
chicken,83,2027-07-26
cookies,35,2031-12-17
eggs,26,2028-03-06
cheese,18,2023-11-22
carrots,79,2026-07-21
cheese,56,2035-10-03
apples,39,2023-01-27
chicken,54,2034-04-22
chocolate,4,2030-08-31
onions,99,2023-03-07
cookies,20,2024-07-29
milk,19,2036-02-02
chicken,14,2033-02-27
bananas,63,2024-06-03
rice,22,2032-02-11
yogurt,84,2024-06-29
yogurt,34,2026-11-29
soda,63,2027-11-19
cheese,9,2035-02-07
onions,77,2034-01-23
tomatoes,80,2025-12-18
pasta,25,2031-06-10
juice,76,2026-04-03
carrots,3,2032-08-27
juice,96,2036-07-23
chicken,16,2023-08-22
milk,37,2023-09-22
eggs,64,2026-10-29
milk,15,2023-02-16
tomatoes,44,2027-09-28
chocolate,5,2025-07-23
carrots,46,2023-01-23
yogurt,33,2028-12-17
onions,59,2026-08-14
tomatoes,78,2033-01-22
ice cream,28,2028-09-21
juice,77,2027-09-26
carrots,78,2032-08-08
cereal,12,2034-06-08
bread,87,2033-01-31
tomatoes,80,2032-06-27
apples,39,2027-09-15
soda,36,2032-08-15
cookies,81,2035-11-17
chicken,1,2023-11-06
bananas,24,2023-01-22
bananas,37,2026-04-14
ice cream,54,2033-03-11
chocolate,95,2033-10-27
yogurt,51,2034-10-03
chocolate,78,2034-01-06
potatoes,64,2023-03-20
juice,6,2026-07-19
soda,21,2035-06-02
cookies,27,2023-12-31
cereal,96,2027-09-27
soda,58,2031-05-18
cereal,24,2033-10-02
potatoes,88,2025-07-28
bread,51,2034-08-04
cereal,32,2024-11-09
rice,62,2029-07-13
rice,44,2026-01-17
chicken,19,2028-05-06
juice,68,2026-02-22
cheese,90,2036-04-25
onions,38,2028-08-27
rice,46,2024-09-28
cookies,34,2032-09-04
onions,35,2034-07-22
pasta,48,2030-04-23
chicken,73,2028-03-24
eggs,42,2034-08-22
juice,42,2028-01-08
rice,45,2034-08-31
milk,99,2031-11-17
cookies,56,2031-06-25
potatoes,18,2024-10-09
pasta,60,2028-02-06
ice cream,20,2027-07-23
ice cream,61,2032-05-16
potatoes,34,2031-04-28
eggs,89,2032-01-17
chocolate,87,2023-09-29
ice cream,83,2023-07-30
eggs,59,2029-10-18
rice,5,2035-03-07
onions,42,2032-07-27
juice,15,2028-11-25
carrots,9,2034-10-30
tomatoes,18,2031-03-21
carrots,29,2030-06-08
eggs,1,2023-02-12
bread,90,2026-04-22
cookies,45,2027-05-04
potatoes,93,2027-09-23
juice,73,2035-08-29
cheese,58,2030-04-20
juice,39,2030-08-30
soda,39,2023-12-22
soda,39,2027-11-23
onions,66,2024-02-15
tomatoes,93,2031-08-12
chicken,67,2028-11-13
bread,21,2029-02-16
bread,60,2028-05-02
chocolate,85,2026-11-13
potatoes,13,2034-10-11
ice cream,61,2023-06-15
bananas,88,2027-09-02
yogurt,80,2029-07-24
rice,48,2024-09-07
carrots,92,2024-04-24
cereal,61,2025-07-14
cookies,86,2031-08-28
juice,35,2027-10-25
chicken,20,2024-05-14
eggs,3,2023-09-24
onions,54,2026-05-25
eggs,4,2029-05-08
carrots,31,2035-11-16
apples,37,2032-04-30
ice cream,17,2035-10-27
chocolate,41,2030-09-13
chicken,73,2035-12-13
soda,28,2032-05-15
soda,35,2031-07-29
tomatoes,72,2023-10-22
milk,3,2031-06-14
cheese,72,2033-07-08
rice,11,2027-01-18
milk,33,2025-06-05
tomatoes,61,2025-12-01
bananas,84,2030-08-03
tomatoes,13,2032-10-29
potatoes,22,2033-01-06
milk,8,2033-06-04
potatoes,6,2029-03-25
bread,33,2034-02-27
cheese,17,2023-06-08
cookies,99,2023-08-21
carrots,97,2023-03-04
cereal,23,2029-09-24
juice,79,2027-11-12
cheese,40,2028-12-20
yogurt,85,2033-03-17
tomatoes,65,2025-04-11
soda,63,2028-06-04
chicken,69,2027-05-23
bananas,30,2030-05-23
chicken,72,2028-06-01
tomatoes,70,2026-09-05
cookies,62,2035-08-21
juice,37,2030-12-31
chocolate,98,2031-05-13
eggs,88,2032-07-02
chicken,83,2030-10-06
chicken,32,2030-02-09
tomatoes,32,2023-01-04
eggs,84,2030-07-26
apples,3,2026-08-27
potatoes,62,2035-05-20
rice,19,2027-12-06
milk,92,2023-03-31
milk,41,2025-12-22
chicken,76,2034-10-09
tomatoes,18,2034-07-17
ice cream,26,2029-01-12
bananas,93,2032-10-24
cheese,18,2025-05-07
milk,91,2023-05-27
potatoes,15,2031-10-30
apples,8,2031-01-31
milk,80,2024-05-25
onions,9,2032-06-09
yogurt,88,2029-11-26
eggs,57,2035-05-16
onions,71,2033-07-20
carrots,71,2033-06-17
milk,83,2025-06-28
bananas,27,2032-02-23
cheese,24,2034-11-18
ice cream,3,2025-05-25
bread,21,2029-01-10
cereal,43,2028-04-18
potatoes,18,2032-04-10
chocolate,47,2026-07-22
soda,11,2030-12-05
potatoes,63,2027-08-25
cookies,34,2030-07-01
tomatoes,4,2027-01-04
rice,20,2032-02-14
yogurt,64,2031-07-08
soda,23,2025-05-16
juice,5,2036-04-20
chicken,40,2032-08-31
rice,99,2025-05-31
chocolate,72,2024-08-06
carrots,82,2031-07-04
juice,18,2035-05-02
eggs,96,2027-07-17
cookies,5,2035-03-07
bread,44,2023-01-21
juice,15,2028-11-25
juice,36,2025-11-06
eggs,57,2028-06-27
eggs,45,2034-08-31
onions,28,2031-10-25
bread,47,2024-08-05
tomatoes,60,2034-07-10
carrots,10,2025-03-11
carrots,63,2028-03-23
soda,78,2028-12-14
cereal,64,2025-11-27
potatoes,29,2028-03-20
bananas,14,2034-09-17
soda,60,2023-04-11
rice,22,2025-04-29
chocolate,48,2023-10-31
chicken,47,2027-05-03
cookies,75,2029-09-29
onions,60,2036-01-25
onions,69,2036-01-26
onions,9,2036-01-15
chicken,79,2034-10-21
cheese,69,2029-02-12
chocolate,60,2033-12-14
cookies,21,2025-09-15
potatoes,23,2035-02-08
chocolate,55,2031-04-17
chicken,45,2036-06-08
bananas,49,2031-08-08
bananas,34,2027-06-02
onions,42,2023-08-19
potatoes,80,2035-09-08
cheese,99,2025-06-29
milk,32,2033-03-23
onions,96,2034-11-15
tomatoes,9,2028-10-28
rice,86,2035-12-29
soda,99,2025-08-19
juice,16,2036-07-03
cereal,13,2033-08-23
bananas,70,2031-04-23
bananas,46,2030-02-07
pasta,4,2036-02-25
chicken,44,2023-06-25
juice,53,2030-08-12
yogurt,7,2032-03-27
potatoes,9,2029-09-11
onions,45,2026-02-05
bread,50,2036-04-01
chocolate,83,2028-06-25
bananas,19,2024-09-01
cookies,48,2031-04-14
eggs,71,2030-08-02
chocolate,49,2033-10-03
carrots,34,2023-08-14
rice,41,2024-02-27
cookies,3,2030-03-21
ice cream,55,2033-11-13
carrots,30,2026-12-06
chicken,64,2024-12-07
cereal,59,2029-12-01
milk,79,2027-11-12
potatoes,81,2027-05-10
cookies,56,2028-07-18
rice,45,2023-08-03
onions,32,2036-01-28
milk,72,2030-12-22
potatoes,34,2032-09-03
juice,45,2023-05-30
rice,31,2034-09-01
ice cream,30,2023-08-28
pasta,24,2036-07-29
bananas,61,2023-09-30
chicken,65,2026-11-03
yogurt,40,2029-10-30
carrots,5,2031-02-24
yogurt,1,2031-07-13
chocolate,52,2026-05-28
cookies,72,2025-01-24
chicken,38,2035-10-09
cheese,79,2026-04-17
eggs,9,2036-01-15
cookies,64,2031-07-08
tomatoes,95,2033-08-16
chocolate,91,2034-05-27
tomatoes,88,2030-06-28
eggs,93,2027-04-27
bread,37,2023-02-03
rice,88,2035-10-21
chocolate,11,2026-11-04
cheese,82,2026-12-09
cheese,94,2029-02-17
chocolate,59,2026-09-14
soda,13,2027-08-27
milk,35,2025-05-17
soda,62,2029-01-11
cheese,77,2027-01-17
apples,29,2027-06-12
chicken,5,2030-01-13
carrots,52,2026-01-06
pasta,14,2026-09-02
bread,22,2023-03-14
cereal,26,2031-04-13
rice,7,2029-03-21
bananas,80,2023-05-16
pasta,51,2028-09-22
ice cream,41,2028-06-29
apples,64,2030-07-07
cheese,64,2034-10-23
potatoes,28,2028-09-21
chocolate,12,2031-08-02
pasta,79,2024-09-27
juice,72,2035-09-28
chocolate,91,2025-01-06
juice,67,2023-02-01
chocolate,95,2034-05-20
carrots,70,2033-04-23
milk,60,2032-10-08
ice cream,80,2029-07-24
potatoes,36,2031-01-26
rice,18,2023-05-04
ice cream,79,2034-07-04
onions,71,2029-04-16
cookies,2,2024-06-13
eggs,21,2034-05-02
soda,69,2028-10-13
chicken,99,2036-04-27
cookies,70,2035-09-02
eggs,2,2031-10-23
cereal,71,2032-02-06
chocolate,67,2029-12-26
juice,77,2035-04-02
tomatoes,35,2027-12-16
carrots,80,2034-04-14
yogurt,62,2029-01-11
carrots,9,2031-08-18
juice,40,2032-12-03
carrots,4,2025-12-25
bread,63,2023-01-24
soda,4,2026-10-06
milk,64,2023-03-20
juice,28,2036-07-01
apples,86,2029-11-28
ice cream,23,2026-11-30
chicken,7,2023-04-12
carrots,42,2023-03-08
cookies,62,2024-01-25
milk,8,2026-04-23
tomatoes,36,2023-10-21
carrots,35,2031-07-29
rice,84,2035-03-11
bananas,2,2027-03-03
bread,73,2024-04-26
cheese,45,2023-05-18
juice,83,2030-11-17
rice,30,2029-04-10
soda,92,2034-06-22
cereal,19,2036-05-03
pasta,20,2034-08-07
cereal,6,2025-11-20
soda,72,2034-10-08
yogurt,66,2030-02-16
cereal,87,2023-06-06
yogurt,56,2030-05-05
cookies,16,2024-09-17
yogurt,60,2025-02-22
juice,38,2030-11-29
yogurt,63,2034-01-19
tomatoes,35,2034-02-10
cereal,67,2025-06-30
tomatoes,93,2035-11-09
bread,53,2023-08-20
soda,47,2024-08-05
onions,69,2025-09-11
chicken,95,2023-05-09
yogurt,12,2025-02-11
rice,62,2033-10-12
cookies,64,2031-07-08
pasta,50,2029-05-31
cereal,25,2032-03-02
juice,98,2023-09-21
bananas,10,2033-08-07
pasta,84,2027-06-20
yogurt,13,2034-04-07
eggs,38,2029-07-18
yogurt,1,2032-02-29
cereal,24,2034-08-28
onions,10,2028-04-17
carrots,58,2029-12-24
juice,14,2036-01-24
rice,31,2032-07-29
rice,34,2035-03-01
carrots,89,2023-03-01
chocolate,84,2027-05-01
cookies,34,2031-03-14
bananas,23,2028-01-10
cheese,91,2025-01-06
rice,80,2031-12-26
carrots,46,2031-11-18
bread,7,2025-04-18
soda,9,2030-07-08
potatoes,78,2029-09-10
cereal,55,2033-01-04
ice cream,8,2036-07-02
bread,22,2025-06-04
bread,43,2029-09-05
chocolate,56,2029-02-26
apples,86,2036-06-19
tomatoes,99,2035-06-06
chicken,50,2031-01-11
potatoes,96,2029-11-29
potatoes,84,2027-07-18
rice,3,2030-03-21
cookies,10,2028-04-09
onions,31,2026-11-20
rice,4,2025-03-12
carrots,21,2034-11-14
chicken,93,2035-08-12
apples,71,2024-04-02
cereal,16,2032-05-07
juice,56,2024-02-18
milk,73,2030-06-30
chocolate,73,2033-05-04
eggs,66,2029-09-03
yogurt,44,2027-08-08
ice cream,69,2033-04-05
onions,1,2031-07-13
juice,98,2031-05-13
juice,2,2028-12-29
cereal,99,2030-07-18
cheese,50,2034-03-13
juice,21,2031-07-30
milk,26,2030-03-23
pasta,47,2031-12-30
cookies,2,2028-02-07
bread,7,2026-07-12
bananas,97,2029-11-03
cereal,84,2025-07-29
chocolate,68,2030-03-10
chocolate,71,2025-07-08
chicken,36,2032-04-05
bananas,12,2027-08-19
chicken,97,2033-05-30
pasta,97,2031-08-17
carrots,68,2024-06-20
chicken,50,2032-05-08
ice cream,34,2031-06-19
chicken,96,2027-02-10
cereal,47,2032-12-07
carrots,40,2024-11-14
pasta,7,2028-10-23
apples,7,2023-12-26
apples,84,2034-02-02
eggs,47,2035-09-13
chocolate,19,2024-11-07
chicken,46,2031-11-18
bread,27,2025-01-08
ice cream,89,2023-04-21
juice,27,2035-09-12
rice,4,2023-03-19
pasta,20,2025-04-15
cereal,96,2032-06-13
milk,53,2027-09-19
bread,57,2034-07-31
chocolate,20,2026-12-03
chicken,99,2028-04-22
yogurt,4,2027-01-04
carrots,27,2031-11-09
milk,47,2032-06-08
apples,46,2025-02-09
cereal,74,2024-05-02
eggs,64,2023-11-08
bread,12,2033-04-06
cereal,36,2030-10-08
rice,99,2033-05-22
eggs,25,2027-07-24
juice,82,2033-09-16
ice cream,35,2023-01-08
potatoes,35,2034-07-22
cookies,33,2029-12-18
eggs,80,2032-06-27
chocolate,16,2024-01-06
milk,24,2034-12-12
tomatoes,67,2035-06-14
yogurt,68,2024-12-24
cheese,61,2030-09-25
cheese,7,2025-04-18
cheese,9,2029-03-16
apples,41,2031-12-25
milk,20,2028-05-25
tomatoes,98,2028-02-04
apples,51,2031-06-03
cereal,96,2036-02-19
chicken,4,2029-03-19
tomatoes,38,2024-09-29
cookies,4,2035-01-03
carrots,5,2029-10-04
potatoes,77,2035-04-02
eggs,28,2036-06-02
cheese,8,2034-06-20
cheese,53,2027-12-11
juice,97,2032-01-19
carrots,6,2025-08-24
ice cream,20,2026-08-22
onions,57,2036-04-19
cheese,96,2034-10-04
pasta,80,2033-10-23
ice cream,7,2024-07-23
milk,36,2031-10-05
bread,9,2025-09-23
eggs,12,2034-06-12
apples,48,2028-09-28
soda,40,2024-08-11
cheese,12,2026-06-18
cereal,51,2033-05-18
cheese,45,2025-11-22
onions,96,2029-06-23
ice cream,66,2036-05-20
potatoes,74,2026-03-11
onions,2,2026-10-09
juice,42,2026-12-25
ice cream,80,2035-01-22
rice,32,2033-03-19
tomatoes,21,2029-01-10
soda,7,2036-05-04
pasta,95,2035-08-25
cookies,47,2035-09-13
milk,57,2027-05-21
milk,21,2024-10-22
ice cream,16,2029-01-03
ice cream,57,2030-06-10
rice,46,2032-05-22
ice cream,26,2027-08-21
juice,99,2023-08-21
juice,32,2027-01-22
tomatoes,72,2034-08-24
tomatoes,20,2032-06-02
cookies,30,2031-06-01
juice,89,2028-05-09
carrots,99,2033-10-10
apples,54,2026-02-13
juice,72,2032-07-05
soda,71,2032-03-06
chocolate,65,2031-08-25
cereal,88,2033-07-19
bananas,6,2034-04-23
chicken,65,2036-07-06
onions,63,2031-04-27
chocolate,68,2033-02-17
ice cream,48,2029-09-16
potatoes,19,2034-03-04
apples,18,2036-05-26
tomatoes,13,2034-08-05
apples,64,2023-06-21
cereal,81,2034-11-02
juice,36,2025-06-23
cookies,44,2035-04-09
eggs,59,2035-12-07
chocolate,71,2024-03-10
pasta,85,2031-01-22
pasta,18,2036-05-26
cookies,52,2036-08-06
milk,67,2030-05-30
chocolate,66,2024-02-15
potatoes,25,2028-03-19
ice cream,77,2027-01-25
chocolate,66,2035-05-30
yogurt,93,2035-12-10
bread,39,2027-02-07
cereal,15,2029-01-06
soda,72,2034-07-09
cereal,97,2027-07-08
onions,37,2033-08-06
ice cream,39,2024-04-23
onions,46,2024-09-28
pasta,12,2023-10-07
onions,56,2029-03-13
chicken,63,2035-07-17
carrots,57,2026-03-06
cereal,49,2026-10-16
potatoes,5,2027-07-25
chocolate,70,2033-03-09
chocolate,42,2032-04-03
cookies,92,2027-04-19
cheese,22,2032-05-02
apples,17,2026-12-30
carrots,17,2024-01-24
onions,3,2024-05-03
chocolate,9,2030-12-16
onions,71,2034-07-15
milk,53,2036-02-01
milk,73,2026-04-29
rice,78,2027-06-01
chocolate,78,2030-12-27
milk,18,2035-12-03
cereal,90,2036-04-25
tomatoes,85,2034-09-23
eggs,98,2035-08-22
rice,42,2033-02-28
rice,94,2034-09-22
carrots,56,2024-05-30
cookies,5,2025-07-23
cereal,91,2032-07-21
bread,37,2030-05-16
chicken,71,2030-11-12
cereal,22,2031-11-10
bananas,54,2027-07-27
juice,50,2025-08-06
ice cream,64,2023-06-21
apples,17,2024-07-10
cheese,87,2024-01-29
eggs,90,2031-01-02
cereal,27,2035-01-09
bananas,37,2030-10-15
bread,63,2033-06-16
rice,25,2035-09-16
onions,3,2026-04-11
cookies,10,2029-12-22
bananas,96,2025-10-16
pasta,82,2035-03-15
onions,55,2028-11-23
onions,83,2024-03-27
bread,42,2033-02-13
eggs,96,2034-04-09
rice,20,2032-05-25
apples,18,2023-11-22
apples,15,2035-10-06
milk,83,2030-10-21
cookies,89,2028-07-19
bananas,77,2035-04-02
eggs,78,2024-01-21
tomatoes,81,2035-09-01
ice cream,12,2029-04-15
cereal,14,2030-07-04
juice,14,2026-09-02
chocolate,31,2031-04-07
cheese,95,2036-08-16
yogurt,11,2033-02-18
apples,85,2025-03-19
yogurt,17,2024-11-03
chocolate,35,2027-10-25
cookies,95,2026-03-29
eggs,37,2029-07-02
chocolate,33,2026-04-04
apples,20,2033-03-24
chicken,92,2035-01-17
chocolate,62,2029-07-13
onions,7,2029-04-06
cookies,87,2027-05-11
tomatoes,6,2032-05-31
bananas,60,2031-03-26
soda,39,2033-07-18
ice cream,29,2023-01-15
yogurt,69,2035-11-07
pasta,62,2024-12-20
yogurt,31,2034-03-21
bananas,49,2030-06-22
ice cream,37,2024-08-25
milk,75,2035-05-06
pasta,17,2036-05-24
yogurt,73,2030-06-30
pasta,45,2036-07-14
rice,54,2024-08-15
cheese,64,2031-07-08
ice cream,32,2031-08-03
carrots,46,2026-12-04
carrots,40,2031-07-17
tomatoes,27,2029-12-25
juice,72,2028-02-27
tomatoes,78,2031-11-11
bread,96,2023-04-09
rice,32,2031-04-05
bananas,50,2029-04-12
yogurt,36,2034-06-25
bananas,25,2023-07-04
bread,97,2025-01-25
cheese,41,2033-03-13
cookies,72,2025-03-07
soda,20,2035-12-17
bananas,24,2035-03-26
yogurt,84,2024-11-26
apples,17,2024-11-03
cookies,80,2026-10-11
chicken,59,2032-01-06
ice cream,53,2032-12-31
juice,62,2027-04-07
tomatoes,86,2026-01-04
juice,2,2035-12-21
cheese,32,2036-01-28
tomatoes,38,2023-07-14
soda,38,2023-11-21
rice,92,2031-02-16
cookies,8,2036-07-02
milk,90,2024-08-03
cookies,42,2026-06-13
onions,69,2036-01-26
bananas,29,2023-08-12
eggs,94,2027-04-14
soda,97,2034-03-08
bread,38,2029-07-18
cookies,47,2036-05-18
rice,80,2034-04-29
eggs,90,2024-07-08
chocolate,67,2027-04-02
bread,25,2026-01-29
yogurt,77,2029-08-16
ice cream,70,2033-03-09
rice,86,2031-09-04
bread,21,2032-11-04
onions,34,2035-01-10
potatoes,48,2024-02-25
cookies,24,2034-02-14
cereal,83,2034-01-21
tomatoes,1,2032-07-23
cereal,36,2034-07-02
apples,21,2028-06-17
milk,77,2036-05-06
juice,98,2027-01-02
carrots,86,2030-05-13
pasta,56,2033-02-14
chicken,29,2023-09-20
tomatoes,80,2027-07-16
onions,25,2025-05-21
eggs,41,2033-03-13
apples,13,2027-09-20
chicken,64,2025-06-09
yogurt,94,2029-06-01
onions,51,2034-05-15
carrots,46,2026-07-11
milk,70,2033-03-09
eggs,97,2027-07-04
soda,52,2035-03-24
apples,91,2028-02-02
bananas,74,2027-07-31
carrots,62,2023-07-27
milk,11,2031-07-18
pasta,44,2024-04-20
pasta,90,2036-04-25
chicken,4,2028-07-30
