itemDescription,Member_number,Date
ice cream,39,2028-05-16
carrots,37,2032-07-01
milk,33,2034-05-23
tomatoes,42,2029-08-07
onions,58,2035-05-14
chicken,42,2026-12-25
bread,97,2029-01-13
carrots,23,2035-12-04
tomatoes,42,2035-10-10
juice,8,2024-06-18
cookies,52,2028-07-10
eggs,35,2026-01-24
ice cream,86,2030-03-16
rice,46,2029-08-24
chocolate,5,2031-02-24
cheese,97,2036-05-11
juice,17,2032-03-01
chocolate,26,2025-09-18
onions,81,2029-05-30
onions,64,2031-04-21
eggs,64,2034-06-01
bread,12,2029-03-26
bread,19,2032-07-08
yogurt,94,2031-06-22
cheese,99,2032-09-13
cereal,55,2028-09-11
rice,86,2032-06-14
potatoes,92,2030-01-08
bananas,70,2031-01-04
yogurt,98,2031-05-13
carrots,45,2036-08-15
chocolate,66,2028-10-20
pasta,24,2027-02-03
potatoes,64,2023-06-21
carrots,33,2029-06-14
rice,9,2034-10-30
eggs,48,2025-03-25
chicken,65,2028-01-02
cookies,93,2027-12-25
cheese,96,2034-07-11
soda,33,2034-02-27
cereal,21,2036-03-30
juice,80,2033-04-16
ice cream,13,2033-12-29
pasta,43,2035-08-31
eggs,67,2030-11-13
yogurt,27,2024-03-22
yogurt,95,2026-03-01
apples,92,2032-03-18
pasta,27,2035-11-28
chicken,31,2026-10-01
carrots,41,2025-12-22
carrots,81,2024-10-03
onions,76,2023-04-19
onions,5,2026-04-20
rice,19,2026-12-02
cookies,96,2034-12-13
ice cream,60,2036-03-19
juice,22,2032-04-28
bananas,76,2029-11-02
carrots,70,2025-04-16
rice,20,2033-03-24
onions,33,2032-11-16
pasta,31,2028-03-04
carrots,3,2024-01-08
cookies,57,2030-11-14
cheese,61,2032-02-19
cookies,73,2023-08-06
eggs,87,2027-12-18
cereal,32,2034-11-24
soda,78,2024-11-13
tomatoes,51,2032-08-25
bananas,38,2031-12-06
cereal,26,2026-10-07
cheese,79,2025-04-19
bread,83,2028-11-14
pasta,72,2025-04-12
soda,79,2032-01-18
bananas,59,2036-04-18
apples,31,2028-10-14
bread,81,2033-04-01
soda,71,2023-11-12
juice,81,2026-08-28
chocolate,43,2029-06-24
bread,90,2023-06-18
cereal,52,2029-06-06
cheese,8,2030-03-17
rice,14,2030-07-14
apples,75,2028-12-04
yogurt,86,2028-11-17
cookies,34,2028-08-25
pasta,51,2025-01-05
cereal,60,2026-01-28
rice,99,2029-10-25
potatoes,70,2033-09-14
cheese,73,2032-11-03
chicken,51,2027-11-17
onions,62,2027-04-13
chocolate,78,2034-01-06
juice,44,2035-11-21
ice cream,20,2027-06-05
tomatoes,7,2030-02-26
juice,84,2033-04-07
juice,20,2028-02-22
yogurt,74,2024-05-02
onions,92,2023-03-31
soda,50,2025-08-06
tomatoes,94,2033-01-13
chicken,71,2024-03-10
cheese,2,2034-07-24
cookies,62,2023-06-01
apples,68,2035-10-01
apples,41,2034-04-06
cheese,12,2028-11-06
chicken,67,2027-04-15
eggs,36,2034-06-25
cereal,23,2025-05-16
carrots,81,2034-04-17
bananas,89,2029-11-04
rice,55,2026-01-05
bread,92,2034-06-22
chocolate,17,2026-12-30
chicken,60,2030-01-23
onions,22,2030-03-19
apples,97,2023-03-16
onions,8,2026-03-13
chocolate,96,2029-01-24
ice cream,53,2025-06-25
bread,98,2023-02-22
rice,95,2031-10-16
carrots,82,2031-01-07
cereal,48,2030-03-12
ice cream,94,2031-05-29
potatoes,45,2023-07-13
chicken,85,2029-06-20
ice cream,26,2023-10-05
cookies,43,2033-06-24
cereal,93,2024-02-29
ice cream,26,2023-10-05
potatoes,88,2031-08-14
ice cream,36,2033-05-08
bread,63,2028-03-23
bread,37,2026-02-20
bananas,41,2033-08-04
potatoes,29,2023-09-20
apples,36,2033-01-25
chocolate,27,2031-07-12
bread,34,2024-05-19
chicken,96,2029-06-30
pasta,62,2036-08-17
soda,44,2029-08-25
cereal,75,2036-07-19
juice,85,2026-07-27
chocolate,43,2033-06-24
cheese,60,2030-01-23
cereal,61,2035-11-11
soda,33,2023-09-26
ice cream,39,2026-11-17
milk,97,2028-07-27
soda,33,2023-04-04
tomatoes,20,2027-07-23
tomatoes,78,2026-04-12
tomatoes,53,2036-02-01
chocolate,64,2025-05-11
eggs,71,2033-05-12
rice,76,2026-04-03
cheese,40,2028-05-05
cheese,69,2033-01-29
milk,5,2026-04-20
cheese,53,2025-09-03
onions,65,2031-08-25
eggs,29,2030-01-06
milk,93,2033-10-14
rice,24,2035-03-26
ice cream,36,2029-06-15
eggs,14,2024-02-19
yogurt,82,2023-09-10
pasta,14,2024-02-02
cookies,60,2023-02-04
potatoes,91,2032-10-17
pasta,17,2024-01-02
rice,58,2030-04-20
potatoes,55,2034-11-26
soda,29,2032-07-19
carrots,67,2024-06-23
juice,1,2035-04-12
bananas,44,2029-10-05
onions,7,2032-09-28
soda,69,2033-05-03
juice,56,2029-04-08
potatoes,5,2027-07-25
cheese,63,2027-11-19
milk,41,2034-04-06
carrots,15,2028-11-03
pasta,8,2030-10-05
tomatoes,38,2025-01-22
rice,84,2026-01-22
chicken,37,2032-03-30
tomatoes,76,2031-05-02
bread,79,2035-12-06
eggs,75,2035-12-12
cereal,20,2024-12-10
bread,33,2025-06-11
juice,58,2034-09-16
onions,48,2031-02-09
rice,27,2023-02-02
yogurt,33,2032-10-01
carrots,38,2034-08-01
chicken,78,2023-05-03
yogurt,28,2027-05-22
potatoes,82,2024-05-28
rice,22,2032-04-28
carrots,59,2029-05-20
cereal,49,2031-05-16
pasta,95,2024-09-05
rice,22,2034-04-19
cereal,6,2024-04-15
chicken,93,2028-01-13
potatoes,26,2033-02-23
chocolate,25,2024-05-20
carrots,10,2034-11-05
onions,29,2030-06-08
milk,88,2036-08-07
bananas,5,2025-07-06
apples,67,2031-07-31
juice,53,2033-06-20
rice,45,2026-01-01
bread,96,2034-10-04
milk,5,2032-12-16
potatoes,15,2023-02-16
yogurt,11,2025-02-06
cheese,7,2032-01-08
ice cream,63,2025-06-16
ice cream,44,2023-04-24
apples,22,2030-02-10
pasta,81,2029-03-01
chicken,69,2032-04-17
cookies,80,2032-12-05
cereal,96,2035-03-25
bananas,26,2028-03-06
chocolate,37,2035-01-07
yogurt,87,2034-05-26
milk,63,2036-05-05
potatoes,87,2024-01-29
juice,18,2031-10-02
tomatoes,56,2026-04-13
potatoes,10,2028-05-17
cereal,38,2029-11-06
cereal,93,2027-09-23
soda,64,2031-12-15
tomatoes,52,2033-04-14
onions,20,2029-04-25
pasta,91,2036-04-16
bread,24,2031-06-20
rice,46,2030-02-07
ice cream,88,2032-06-17
eggs,81,2028-05-08
apples,39,2028-01-12
tomatoes,44,2029-08-14
tomatoes,7,2029-03-21
cereal,93,2029-10-27
chicken,54,2031-08-21
eggs,74,2036-02-05
carrots,26,2030-03-01
soda,27,2036-06-03
bananas,28,2030-03-30
potatoes,30,2027-12-27
rice,67,2028-10-25
tomatoes,62,2036-06-27
yogurt,55,2026-01-05
cereal,94,2029-06-01
juice,91,2034-06-07
ice cream,77,2033-10-22
potatoes,77,2024-02-21
cereal,3,2034-09-21
eggs,38,2025-01-22
onions,8,2034-05-12
chocolate,65,2035-08-18
chocolate,85,2034-05-16
rice,79,2026-11-19
apples,31,2028-10-14
potatoes,31,2035-04-16
carrots,72,2032-07-05
potatoes,57,2030-05-07
ice cream,94,2023-01-13
tomatoes,33,2024-06-15
tomatoes,8,2025-10-20
milk,57,2031-08-30
ice cream,13,2026-02-02
tomatoes,81,2030-09-22
pasta,76,2031-05-20
yogurt,30,2023-10-11
potatoes,82,2027-04-01
pasta,3,2024-06-09
bananas,8,2027-08-23
onions,51,2031-07-07
soda,5,2029-08-11
juice,92,2030-05-10
bread,36,2034-06-27
juice,77,2035-02-27
soda,30,2028-09-16
chocolate,31,2034-12-30
chocolate,34,2029-01-15
rice,12,2034-07-05
carrots,8,2035-08-16
tomatoes,86,2031-09-04
cookies,81,2036-04-14
onions,64,2030-07-07
juice,81,2031-12-14
eggs,94,2030-01-11
eggs,69,2032-03-28
eggs,31,2032-11-02
cheese,38,2023-09-07
cookies,61,2024-03-30
chocolate,9,2031-08-18
cereal,97,2032-01-19
tomatoes,44,2027-10-03
onions,68,2035-10-01
onions,34,2034-04-11
rice,58,2028-03-01
cookies,46,2032-04-23
cereal,99,2030-08-28
potatoes,20,2032-06-18
bananas,21,2031-12-04
ice cream,23,2026-11-30
ice cream,22,2028-02-10
bananas,49,2023-04-05
potatoes,25,2028-05-12
cereal,96,2031-11-15
chicken,93,2033-05-19
apples,1,2026-07-05
carrots,85,2031-01-17
chocolate,93,2027-04-27
chicken,35,2030-10-07
cereal,65,2026-11-03
ice cream,7,2031-07-05
eggs,61,2032-02-19
bananas,6,2036-02-18
cookies,33,2031-11-29
cookies,22,2028-09-25
chicken,40,2034-12-29
juice,51,2027-11-17
cheese,81,2026-04-07
potatoes,33,2029-06-14
cheese,54,2034-10-28
apples,34,2024-09-26
cookies,59,2029-10-18
pasta,17,2024-11-03
cheese,76,2026-07-02
soda,42,2027-07-12
juice,81,2035-02-19
yogurt,76,2031-11-27
potatoes,34,2026-12-10
cheese,60,2031-07-03
soda,29,2023-01-15
onions,72,2026-10-15
pasta,94,2031-04-11
bananas,88,2036-07-04
tomatoes,92,2023-03-31
onions,58,2031-10-03
bananas,69,2025-06-14
chocolate,24,2036-07-29
cheese,69,2025-02-18
rice,57,2026-03-06
eggs,6,2031-12-24
pasta,7,2028-10-23
bread,67,2024-08-27
soda,1,2025-12-10
bananas,18,2029-04-01
chicken,16,2031-11-28
chicken,53,2034-07-08
cereal,11,2036-03-05
juice,93,2035-07-02
carrots,7,2026-12-08
cookies,35,2023-01-08
eggs,29,2030-04-07
pasta,32,2034-03-29
apples,81,2026-04-07
pasta,86,2023-08-04
chicken,44,2035-03-31
yogurt,92,2024-07-07
onions,54,2030-09-30
cookies,13,2034-10-11
chicken,39,2026-11-17
onions,17,2024-01-02
tomatoes,78,2034-09-24
juice,16,2023-09-13
onions,73,2030-06-18
cheese,22,2035-04-27
eggs,68,2029-12-16
onions,63,2036-05-05
bread,67,2023-02-01
soda,63,2024-11-30
chicken,37,2032-11-18
carrots,77,2027-09-26
juice,56,2023-08-17
rice,74,2026-05-18
carrots,7,2023-01-07
apples,99,2025-10-22
soda,10,2023-02-18
apples,10,2029-12-22
ice cream,7,2030-02-26
bananas,99,2025-08-19
bananas,91,2028-04-13
chicken,47,2029-05-10
chicken,39,2033-01-28
pasta,57,2023-07-19
chicken,36,2034-08-08
chocolate,47,2032-06-08
juice,71,2033-07-20
chocolate,99,2025-12-09
eggs,62,2024-01-18
potatoes,75,2024-04-29
apples,74,2028-11-20
chicken,89,2035-06-07
chocolate,70,2025-10-10
ice cream,10,2028-04-17
chocolate,84,2026-06-10
bread,90,2033-03-29
pasta,55,2023-04-17
cheese,41,2033-11-21
yogurt,2,2031-02-10
rice,62,2028-04-14
carrots,34,2032-03-14
soda,79,2028-01-19
potatoes,36,2034-11-08
tomatoes,10,2025-03-11
chicken,92,2030-04-19
cheese,86,2031-08-28
milk,53,2034-03-05
potatoes,23,2028-01-10
soda,1,2032-09-09
soda,41,2023-12-23
chicken,86,2030-03-16
chicken,81,2027-05-10
eggs,75,2032-03-05
soda,51,2026-12-18
juice,53,2034-03-05
pasta,73,2028-01-04
bread,27,2034-04-18
carrots,45,2025-03-14
carrots,48,2026-03-22
tomatoes,26,2030-03-01
yogurt,72,2034-10-08
cookies,80,2025-12-03
onions,85,2034-05-08
carrots,63,2035-04-01
eggs,56,2024-05-30
milk,86,2032-09-19
chocolate,34,2026-01-27
cheese,61,2035-11-24
cheese,82,2028-02-12
chicken,78,2027-11-29
apples,42,2032-07-27
cheese,77,2028-12-24
milk,41,2032-08-29
chicken,67,2031-06-12
bananas,65,2028-01-02
chicken,6,2033-11-03
potatoes,63,2033-06-10
cheese,6,2024-03-19
chicken,19,2023-03-06
milk,69,2032-12-11
apples,41,2035-03-22
soda,91,2032-10-17
rice,93,2032-04-01
bread,52,2026-05-28
onions,85,2025-04-05
bananas,37,2030-05-03
tomatoes,82,2033-05-10
carrots,21,2028-08-01
yogurt,34,2030-07-01
potatoes,27,2031-10-26
eggs,15,2035-10-06
chicken,60,2036-03-19
rice,76,2031-04-22
soda,5,2025-07-06
carrots,84,2024-01-26
chocolate,45,2029-08-02
eggs,39,2029-11-01
rice,71,2029-11-05
cookies,48,2027-09-07
apples,77,2027-01-25
rice,49,2032-04-18
bread,56,2024-02-18
soda,5,2035-08-05
onions,48,2031-04-14
cheese,31,2024-12-25
cheese,12,2025-07-09
milk,64,2023-05-08
eggs,92,2024-06-17
pasta,59,2030-08-05
cheese,95,2026-03-29
yogurt,34,2024-09-26
onions,75,2026-03-20
cereal,79,2030-03-14
tomatoes,93,2024-09-04
eggs,29,2030-04-07
yogurt,19,2033-01-15
cereal,88,2031-08-14
eggs,55,2033-09-17
apples,62,2025-06-08
cereal,16,2028-10-08
juice,57,2023-04-18
onions,58,2028-01-07
apples,1,2028-08-24
apples,56,2026-12-31
potatoes,78,2029-09-10
cookies,34,2028-08-25
chicken,88,2024-09-25
eggs,64,2025-11-27
apples,1,2026-07-05
milk,76,2028-08-20
cereal,84,2034-08-25
potatoes,31,2034-02-01
cereal,80,2024-03-13
cereal,40,2034-10-26
rice,56,2024-02-18
apples,38,2023-07-14
ice cream,18,2023-06-24
onions,7,2029-02-11
onions,91,2031-05-14
potatoes,55,2033-02-22
chocolate,6,2033-01-01
rice,85,2030-02-14
yogurt,89,2036-07-12
carrots,59,2027-11-07
apples,96,2036-02-19
bread,93,2030-01-05
chocolate,86,2029-11-24
pasta,55,2033-11-13
bread,5,2035-02-11
eggs,9,2030-07-08
bread,56,2027-09-03
carrots,55,2033-01-04
bread,8,2029-10-15
ice cream,98,2028-06-30
pasta,20,2034-04-03
tomatoes,9,2029-09-11
bananas,45,2029-08-02
onions,20,2027-07-23
pasta,22,2025-04-29
ice cream,74,2030-01-29
tomatoes,67,2027-01-15
tomatoes,10,2036-06-05
bananas,94,2023-09-23
tomatoes,66,2023-11-25
onions,9,2036-01-15
cheese,12,2032-01-12
cereal,37,2035-01-07
tomatoes,6,2023-05-28
tomatoes,64,2031-04-21
apples,18,2028-07-08
juice,98,2029-08-29
cookies,46,2024-09-28
milk,78,2027-11-29
ice cream,34,2032-10-27
tomatoes,29,2023-09-20
onions,53,2027-03-05
yogurt,54,2025-06-24
rice,51,2033-04-02
juice,86,2026-12-13
cereal,86,2031-08-28
potatoes,52,2031-10-31
cheese,34,2023-09-17
bread,56,2036-05-07
juice,39,2024-06-01
chicken,36,2025-08-17
soda,22,2028-02-26
rice,90,2029-06-07
tomatoes,68,2033-05-21
bread,85,2032-02-07
bananas,29,2029-03-09
chocolate,59,2030-08-05
tomatoes,93,2024-04-11
yogurt,66,2027-04-25
pasta,89,2036-02-29
juice,94,2024-09-18
onions,41,2036-04-12
apples,63,2025-06-16
juice,1,2029-06-10
ice cream,28,2023-05-21
cookies,59,2035-10-31
cheese,35,2025-03-23
bread,92,2023-01-02
pasta,21,2031-07-30
eggs,79,2027-11-14
ice cream,94,2023-01-13
yogurt,10,2033-06-28
apples,46,2023-01-23
cereal,9,2026-03-07
milk,66,2031-05-04
onions,48,2025-03-25
apples,70,2025-10-05
juice,76,2031-09-20
apples,2,2023-04-29
milk,79,2035-07-13
tomatoes,32,2026-05-15
soda,66,2032-05-24
pasta,77,2033-11-09
potatoes,40,2027-05-02
bananas,76,2033-12-12
tomatoes,69,2025-09-04
chocolate,12,2030-09-19
cheese,36,2033-08-15
chicken,21,2025-11-17
ice cream,80,2025-11-10
cheese,18,2025-05-07
soda,94,2030-11-22
bread,37,2024-11-27
chocolate,25,2032-04-15
juice,55,2031-09-09
ice cream,71,2029-04-16
rice,49,2033-04-25
carrots,55,2031-09-09
chicken,8,2033-06-04
milk,63,2034-01-19
pasta,57,2029-07-05
cheese,20,2034-06-05
soda,80,2036-06-18
apples,35,2023-09-14
eggs,69,2029-02-12
cheese,36,2036-07-05
cookies,23,2031-10-29
rice,82,2024-05-28
bananas,23,2026-11-30
bread,31,2033-12-15
cookies,20,2023-08-01
eggs,80,2036-05-23
chicken,19,2029-03-10
pasta,77,2027-01-25
milk,16,2032-01-29
bananas,88,2033-07-19
ice cream,28,2034-12-04
carrots,1,2024-08-10
onions,29,2023-08-12
milk,38,2034-12-27
juice,27,2023-10-19
soda,85,2028-08-14
cheese,78,2024-11-01
yogurt,3,2023-09-24
bread,65,2034-11-22
soda,86,2026-01-04
bread,7,2029-08-26
potatoes,68,2027-01-01
cookies,67,2035-03-21
soda,67,2027-04-15
cookies,45,2028-08-07
juice,64,2033-08-05
yogurt,50,2030-09-23
chocolate,48,2035-04-28
rice,23,2030-09-05
chicken,92,2023-10-27
milk,63,2036-05-05
bananas,14,2023-07-28
yogurt,21,2032-05-29
bananas,84,2030-07-26
chicken,78,2027-11-29
ice cream,35,2027-04-11
soda,52,2028-07-24
tomatoes,19,2034-03-04
carrots,95,2034-12-05
cereal,51,2031-05-25
soda,31,2035-03-13
chicken,73,2028-03-16
juice,78,2027-06-01
cereal,87,2033-09-12
cookies,88,2033-08-29
chicken,92,2030-05-04
bread,9,2035-09-29
pasta,59,2026-03-25
chicken,49,2025-01-09
cookies,25,2024-05-20
apples,92,2030-07-27
apples,14,2024-12-19
yogurt,16,2028-05-18
ice cream,91,2024-04-13
chocolate,80,2034-04-29
pasta,78,2024-11-01
onions,63,2027-11-19
chicken,23,2026-10-25
cookies,21,2034-07-28
carrots,18,2031-10-02
cheese,87,2030-03-31
milk,83,2034-06-28
cereal,60,2029-02-07
cereal,54,2034-01-22
juice,83,2026-11-01
milk,97,2030-02-06
rice,27,2025-02-17
chicken,9,2026-06-29
cheese,6,2033-01-01
onions,71,2025-07-08
eggs,52,2028-07-10
juice,53,2035-09-21
cereal,46,2026-07-11
pasta,86,2031-11-19
eggs,66,2033-04-26
cookies,96,2023-07-17
apples,23,2035-01-14
cheese,98,2029-07-01
rice,51,2033-05-18
pasta,86,2023-12-25
potatoes,4,2035-01-03
pasta,93,2035-08-12
cheese,94,2031-01-08
eggs,23,2023-10-29
milk,61,2032-11-15
cookies,29,2036-03-08
apples,64,2036-06-07
tomatoes,16,2025-05-13
cheese,87,2030-03-31
chicken,64,2032-03-22
cereal,44,2023-06-25
rice,39,2032-04-09
rice,85,2030-02-14
ice cream,23,2030-10-01
rice,67,2028-01-11
bread,42,2034-08-22
onions,66,2023-06-19
cheese,29,2033-01-08
carrots,86,2023-08-04
cheese,85,2033-03-17
potatoes,82,2023-02-25
carrots,27,2026-03-05
juice,35,2035-03-27
chicken,53,2023-11-14
bananas,72,2035-09-28
rice,72,2028-02-27
soda,55,2034-09-02
milk,85,2031-02-11
yogurt,42,2023-03-08
rice,39,2032-04-09
tomatoes,13,2025-09-14
chocolate,78,2032-08-16
bread,31,2024-12-25
chicken,89,2023-08-02
ice cream,83,2031-05-06
milk,45,2023-07-09
tomatoes,63,2033-01-30
ice cream,41,2032-04-26
bread,61,2032-11-15
potatoes,85,2030-03-25
bread,70,2036-08-13
carrots,59,2026-09-14
cookies,70,2031-12-12
rice,87,2024-06-04
apples,69,2032-04-17
chicken,82,2025-06-17
ice cream,7,2034-06-24
onions,81,2025-08-14
milk,55,2032-01-09
onions,41,2027-12-12
yogurt,32,2035-05-09
cheese,85,2032-07-04
yogurt,84,2025-10-11
apples,62,2035-03-29
apples,61,2025-05-15
onions,81,2032-02-09
chocolate,34,2031-03-14
soda,3,2030-08-15
cereal,99,2025-11-04
ice cream,43,2026-08-02
chicken,73,2027-07-05
potatoes,6,2024-01-13
rice,13,2031-05-26
cereal,94,2026-10-12
rice,29,2025-08-04
chocolate,43,2033-11-20
eggs,68,2036-07-22
carrots,12,2026-05-26
eggs,82,2026-12-09
rice,81,2024-10-03
milk,55,2034-11-26
yogurt,95,2034-11-06
chocolate,26,2034-09-10
chicken,21,2029-10-22
soda,46,2031-06-26
cheese,88,2035-10-21
cheese,38,2025-03-27
bread,24,2028-10-16
yogurt,12,2029-05-11
cereal,16,2031-02-12
cookies,23,2024-07-15
onions,33,2028-11-09
chocolate,31,2034-03-21
milk,16,2025-10-06
potatoes,67,2034-10-05
apples,36,2035-06-12
eggs,44,2029-10-05
milk,69,2028-10-13
chicken,22,2025-04-29
rice,47,2024-08-08
tomatoes,82,2033-01-23
onions,95,2033-02-16
cookies,77,2035-02-12
chocolate,44,2036-07-10
apples,35,2025-04-30
ice cream,56,2035-06-08
chicken,19,2023-04-03
bananas,47,2032-02-26
onions,54,2032-01-25
ice cream,8,2030-10-05
carrots,1,2023-11-06
chicken,85,2032-02-07
potatoes,43,2033-11-20
apples,17,2024-08-28
cereal,24,2035-05-29
carrots,16,2033-02-05
soda,42,2023-02-10
tomatoes,87,2031-12-18
bread,1,2028-01-25
ice cream,1,2032-09-09
carrots,62,2029-05-13
tomatoes,26,2034-03-20
apples,23,2023-06-29
cereal,51,2023-07-21
juice,75,2035-06-04
juice,28,2036-06-02
cheese,43,2026-08-02
ice cream,88,2028-06-09
eggs,66,2032-02-15
ice cream,84,2027-09-13
cookies,98,2034-11-04
juice,30,2027-06-22
yogurt,81,2033-03-30
ice cream,84,2033-04-24
pasta,45,2025-03-14
juice,93,2035-12-10
juice,34,2025-11-25
soda,14,2032-11-23
cookies,27,2031-11-09
milk,32,2031-04-05
tomatoes,10,2025-03-11
soda,3,2030-10-13
eggs,1,2032-07-23
soda,39,2028-01-12
chocolate,11,2029-05-06
juice,93,2032-10-02
potatoes,70,2033-09-14
tomatoes,59,2031-03-12
eggs,87,2030-03-31
pasta,91,2026-01-23
carrots,64,2032-10-23
cereal,81,2024-04-19
ice cream,51,2035-12-25
cheese,49,2033-10-03
cereal,27,2031-10-26
rice,65,2034-11-22
yogurt,87,2032-11-27
milk,35,2035-11-13
cookies,82,2029-05-01
rice,88,2029-11-26
pasta,51,2031-08-20
milk,35,2030-10-07
eggs,26,2026-09-13
cookies,77,2031-04-26
cereal,31,2032-07-24
onions,16,2024-01-06
eggs,50,2030-05-29
tomatoes,78,2026-04-12
yogurt,29,2023-09-20
rice,41,2027-03-26
milk,83,2033-08-30
cereal,30,2027-06-22
pasta,80,2033-04-16
onions,59,2028-03-15
potatoes,94,2034-09-22
cheese,88,2030-03-11
chocolate,67,2030-11-13
onions,80,2032-12-05
apples,32,2034-03-29
milk,63,2028-02-15
yogurt,83,2028-05-21
rice,30,2032-09-30
bread,60,2036-01-25
chicken,18,2032-04-13
yogurt,55,2033-07-03
chocolate,22,2029-09-04
cereal,16,2025-07-11
milk,81,2030-12-20
chicken,51,2025-01-05
onions,57,2028-03-11
cheese,96,2027-09-27
cookies,92,2028-05-13
potatoes,86,2032-09-19
onions,62,2036-08-17
apples,36,2025-08-17
rice,90,2029-01-14
ice cream,40,2032-12-03
apples,59,2025-12-20
pasta,33,2028-07-01
pasta,52,2032-09-27
juice,86,2027-01-11
soda,86,2033-07-31
onions,36,2031-10-05
onions,16,2027-12-14
ice cream,52,2026-03-04
bread,7,2026-07-24
soda,1,2035-01-18
tomatoes,84,2026-06-10
juice,55,2026-08-12
cookies,82,2033-05-10
potatoes,83,2028-06-25
chicken,33,2034-06-30
eggs,42,2023-08-19
tomatoes,14,2036-06-22
milk,66,2028-08-15
rice,81,2026-08-28
milk,10,2036-02-08
onions,58,2030-04-17
bread,81,2031-10-04
chocolate,67,2033-03-18
chocolate,89,2027-05-08
tomatoes,84,2027-06-20
potatoes,54,2025-06-20
carrots,81,2023-12-19
rice,44,2029-10-05
cereal,76,2023-09-06
potatoes,3,2026-04-11
pasta,2,2024-06-13
chocolate,28,2024-08-09
bread,4,2031-11-13
carrots,88,2032-07-02
tomatoes,5,2025-10-29
soda,73,2025-05-24
soda,85,2034-10-10
chocolate,54,2033-09-04
potatoes,36,2025-04-26
onions,34,2035-03-01
ice cream,97,2028-09-27
cookies,82,2029-05-01
potatoes,74,2023-05-25
bananas,91,2030-06-14
yogurt,17,2029-03-11
cereal,89,2032-02-03
milk,13,2027-10-18
tomatoes,61,2023-06-15
bread,20,2029-08-09
apples,7,2036-05-14
tomatoes,32,2026-08-08
soda,84,2028-12-08
rice,86,2032-09-19
carrots,47,2024-05-26
cereal,88,2030-08-24
onions,82,2036-05-01
potatoes,82,2024-06-08
chocolate,87,2035-08-15
onions,49,2032-06-16
pasta,80,2029-02-01
apples,9,2026-03-07
soda,47,2023-05-11
ice cream,93,2032-09-15
tomatoes,74,2028-11-20
ice cream,94,2029-09-07
bread,48,2029-09-16
yogurt,36,2034-09-19
bread,67,2025-11-29
yogurt,14,2029-12-27
rice,46,2026-12-04
potatoes,59,2026-03-25
tomatoes,44,2035-08-07
cookies,57,2036-04-23
milk,59,2029-08-05
eggs,38,2023-09-07
cereal,36,2033-11-18
pasta,75,2034-05-21
yogurt,92,2030-05-04
potatoes,19,2029-03-10
soda,5,2025-01-12
tomatoes,95,2023-05-09
juice,7,2026-03-16
pasta,83,2026-10-04
cookies,71,2025-07-08
soda,39,2029-05-04
rice,13,2033-05-24
ice cream,34,2033-04-08
ice cream,33,2035-11-29
pasta,47,2027-03-02
tomatoes,8,2023-01-14
eggs,41,2033-07-17
onions,52,2026-12-27
cereal,35,2023-09-05
chocolate,82,2026-12-09
eggs,42,2027-07-12
onions,2,2030-12-30
bread,9,2024-11-24
chocolate,47,2033-07-02
yogurt,87,2033-01-31
rice,85,2023-04-23
milk,99,2025-12-09
yogurt,92,2025-10-01
cookies,48,2027-09-07
juice,31,2023-07-16
cheese,85,2035-05-08
bread,27,2024-07-14
eggs,35,2027-10-25
tomatoes,60,2034-02-25
soda,19,2028-01-26
potatoes,30,2023-08-31
cereal,71,2035-08-14
cheese,90,2029-08-06
potatoes,75,2036-06-06
potatoes,36,2024-01-04
chocolate,36,2024-02-16
ice cream,30,2032-09-30
yogurt,98,2029-07-10
cereal,56,2025-05-12
pasta,66,2023-09-01
eggs,33,2033-12-09
bananas,7,2023-04-12
bananas,2,2030-02-22
tomatoes,14,2031-02-19
soda,20,2026-08-22
potatoes,14,2030-07-14
milk,45,2023-05-30
cookies,80,2032-12-05
rice,10,2033-08-07
tomatoes,33,2024-02-01
carrots,90,2025-07-16
milk,87,2033-03-26
chocolate,23,2035-12-04
bread,55,2031-08-15
tomatoes,49,2036-01-10
potatoes,91,2032-10-17
eggs,78,2026-05-07
juice,13,2029-05-03
eggs,36,2035-04-07
apples,73,2026-04-29
chicken,78,2031-11-21
potatoes,51,2034-05-15
potatoes,54,2034-07-18
bread,61,2032-11-15
bananas,49,2033-10-03
onions,51,2034-10-03
potatoes,84,2026-01-22
apples,66,2028-05-07
chicken,6,2036-02-18
chicken,48,2025-08-18
chocolate,72,2031-09-21
tomatoes,78,2025-01-21
cheese,44,2025-02-19
onions,21,2031-07-30
cookies,69,2027-05-07
ice cream,62,2035-08-30
rice,22,2027-11-03
carrots,80,2029-10-10
chocolate,82,2024-06-08
chocolate,54,2025-06-20
cheese,90,2027-06-25
carrots,58,2030-04-17
pasta,37,2035-12-11
soda,51,2030-07-16
cookies,25,2027-12-28
juice,38,2031-08-27
